cutoff_year,concept_i_ite_donor,concept_j_tg_anchor,i_type,j_type,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,ml_score,graph_adoption_score,actionability_score,hybrid_adoption_score,hybrid_actionability_score
2026,nanochannel-confined ion transport,water-state regulated MXene hydrogel,transport_mechanism,gel_microstructure,19,7,7,7,19,2,4,1.1401584278099377,133,2,0.0036241170884912153,1,6,1,1,1,0.3525718392535109,1.1837951807228915,1.3637951807228916,0.6120481927710844,0.7920481927710843
2026,soft mixed ionic-electronic coupling,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,16,9,3,9,16,0,4,1.0433449678274136,144,2,0.051978475070641426,1,10,1,1,1,0.2053328891240866,1.2360843373493975,1.4160843373493976,0.608433734939759,0.788433734939759
2026,biomass-derived porous carbon electrode,Fe2+/Fe3+ solvation redox chemistry,electrode_interface,redox_chemistry,3,47,1,41,2,31,2,0.6196654149730135,141,2,0.0025457506607824767,1,3,1,1,1,0.8020076384358632,1.0662048192771085,1.2462048192771087,0.6072289156626506,0.7872289156626505
2026,hydrogel volume-phase transition thermocell,imidazolium ionic-liquid phase transition electrolyte,phase_or_species_transition,material_system,5,21,0,13,5,18,3,0.7903006596231597,105,2,0.2609482058863084,1,6,1,0,1,0.7026976995750984,1.095542168674699,1.275542168674699,0.5981927710843373,0.7781927710843373
2026,hydrogel volume-phase transition thermocell,interpenetrating-network thermogalvanic hydrogel,phase_or_species_transition,gel_microstructure,5,17,0,11,5,11,4,1.0738791516744932,85,2,0.1583372558620937,1,6,1,0,1,0.6094958540983432,1.11710843373494,1.2971084337349401,0.5975903614457831,0.7775903614457831
2026,double-network hydrogel mechanics,Cu-based n/p redox thermocell,gel_microstructure,redox_chemistry,20,10,11,9,16,2,3,0.8793957171452851,200,2,0.0,1,3,1,1,1,0.7048572488071558,1.2415060240963856,1.3415060240963856,0.6765060240963855,0.7765060240963855
2026,redox-solvation hybrid entropy,metal-oxide nanostructured electrode,solvation_entropy,electrode_interface,15,9,9,9,12,0,3,0.787722749192082,135,2,0.008399716511145952,1,4,1,1,1,0.5559223701725462,1.117710843373494,1.297710843373494,0.5915662650602409,0.7715662650602408
2026,hydrogel volume-phase transition thermocell,double-network hydrogel mechanics,phase_or_species_transition,gel_microstructure,5,20,0,11,5,16,3,0.8009207312650957,100,2,0.13438548161501798,1,6,1,0,1,0.6747525999231931,1.0792168674698797,1.2592168674698798,0.5909638554216867,0.7709638554216867
2026,hydrogel volume-phase transition thermocell,organic redox molecular design,phase_or_species_transition,redox_chemistry,5,20,0,13,5,16,4,1.0738791516744932,100,2,0.0,1,6,1,0,1,0.7496261280008103,1.0557831325301206,1.2357831325301207,0.5885542168674699,0.7685542168674698
2026,solvent-shell water/DES regulation,coupling-enhanced hydrogel thermoelectric effect,solvation_entropy,gel_microstructure,12,9,5,7,11,8,4,1.0433449678274136,108,2,0.0,1,5,1,1,1,0.6748058999672503,1.0725903614457832,1.2525903614457834,0.5852409638554217,0.7652409638554216
2026,zwitterionic hydrogel ion regulation,carbon-electrode redox interface,gel_microstructure,electrode_interface,6,21,2,20,5,5,4,1.1215309498874162,126,2,0.011659350850157152,1,2,1,1,1,0.7380182416719114,1.187590361445783,1.287590361445783,0.6632530120481928,0.7632530120481927
2026,polarized-membrane ionic thermal potential,MXene-reinforced thermogalvanic gel,transport_mechanism,material_system,4,23,0,13,4,16,3,0.8762866332237589,92,2,0.03481720259083353,1,11,1,0,1,0.7311030684409094,1.0539156626506023,1.2339156626506025,0.5819277108433736,0.7619277108433735
2026,hydrogel volume-phase transition thermocell,iodide/triiodide redox chemistry,phase_or_species_transition,redox_chemistry,5,23,0,18,5,14,3,0.7903006596231597,115,2,0.0,1,6,1,0,1,0.768778990420339,1.0397590361445783,1.2197590361445785,0.5819277108433735,0.7619277108433734
2026,thermoresponsive micellization p/n conversion,hexacyanoferrate redox electrode,phase_or_species_transition,electrode_interface,6,14,2,3,4,11,4,1.0758283090075893,84,2,0.0,1,2,1,1,1,0.7531121532536548,1.0225903614457832,1.2025903614457834,0.5746987951807229,0.7546987951807228
2026,zwitterionic hydrogel ion regulation,organic redox molecular design,gel_microstructure,redox_chemistry,6,20,2,13,5,16,3,0.8618006477151445,120,2,0.0322794545012869,1,2,1,1,1,0.8304400858476817,1.1278915662650602,1.2278915662650602,0.65,0.75
2026,biomass-derived porous carbon electrode,anti-freezing organohydrogel design,electrode_interface,gel_microstructure,3,37,1,25,2,32,2,0.6101356651237635,111,2,0.0,1,3,1,1,1,0.809380595607724,0.972710843373494,1.152710843373494,0.569277108433735,0.749277108433735
2026,polarized-membrane ionic thermal potential,charge-transfer resistance engineering,transport_mechanism,electrode_interface,4,31,0,31,4,14,2,0.5990611255385105,124,2,0.005342504300565831,1,11,1,0,1,0.7230753140046919,1.0310843373493976,1.2110843373493978,0.569277108433735,0.749277108433735
2026,biomass-derived porous carbon electrode,dynamic crosslinked gel network,electrode_interface,gel_microstructure,3,38,1,23,2,33,2,0.6196654149730135,114,2,0.0034116247056831424,1,3,1,1,1,0.7825781147349973,0.9977710843373495,1.1777710843373497,0.5668674698795181,0.746867469879518
2026,nanochannel-confined ion transport,Cu-based n/p redox thermocell,transport_mechanism,redox_chemistry,19,10,7,9,19,2,1,0.2729584204093974,190,2,0.004585163033226531,1,6,1,1,1,0.4449895727280511,1.077289156626506,1.257289156626506,0.5650602409638554,0.7450602409638554
2026,biomass-derived porous carbon electrode,imidazolium ionic-liquid phase transition electrolyte,electrode_interface,material_system,3,21,1,13,2,18,3,0.9385944038768146,63,2,0.05722559826135516,1,3,1,1,1,0.7699162467954783,0.9773493975903614,1.1573493975903615,0.5614457831325301,0.7414457831325301
2026,ion-dipole interaction transport,Cu-based n/p redox thermocell,transport_mechanism,redox_chemistry,18,10,4,9,15,2,2,0.5641650966293599,180,2,0.0,1,0,1,1,1,0.25811099366623574,1.1181927710843373,1.2981927710843375,0.5614457831325301,0.7414457831325301
2026,solvent-shell water/DES regulation,metal-oxide nanostructured electrode,solvation_entropy,electrode_interface,12,9,5,9,11,0,4,1.0433449678274136,108,2,0.0,1,5,1,1,1,0.4065054976153705,1.0725903614457832,1.2525903614457834,0.5545180722891566,0.7345180722891566
2026,nanochannel-confined ion transport,Cu-ethylenediamine chelation entropy,transport_mechanism,redox_chemistry,19,6,7,4,19,2,3,0.8291022760505071,114,2,0.0244947718767901,1,6,1,1,1,0.27358485095055673,1.0989156626506025,1.2789156626506026,0.552409638554217,0.7324096385542169
2026,biomass-derived porous carbon electrode,chaotropic polymer-water disruption,electrode_interface,gel_microstructure,3,32,1,18,2,29,2,0.6101356651237635,96,2,0.012463020476961406,1,3,1,1,1,0.7669159208964197,0.9656024096385543,1.1456024096385544,0.55,0.73
2026,convection-resolved resistance decomposition,interpenetrating-network thermogalvanic hydrogel,transport_mechanism,gel_microstructure,5,17,3,11,5,11,3,0.7796098907440485,85,2,0.0,1,3,1,1,1,0.7858933681235983,0.9528915662650602,1.1328915662650603,0.5475903614457831,0.727590361445783
2026,convection-resolved resistance decomposition,organic redox molecular design,transport_mechanism,redox_chemistry,5,20,3,13,5,16,2,0.5554640461564079,100,2,0.02119283271461993,1,3,1,1,1,0.713965205103202,0.9763855421686748,1.1563855421686748,0.5475903614457831,0.727590361445783
2026,solvent-shell water/DES regulation,Cu-based n/p redox thermocell,solvation_entropy,redox_chemistry,12,10,5,9,11,2,2,0.5703977694520774,120,2,0.02395309253491302,1,5,1,1,1,0.4578559878474232,1.0477710843373496,1.2277710843373497,0.5457831325301205,0.7257831325301204
2026,double-network hydrogel mechanics,Cu-ethylenediamine chelation entropy,gel_microstructure,redox_chemistry,20,6,11,4,16,2,5,1.361662388094696,120,2,0.0,1,3,1,1,1,0.5252271470702132,1.1712048192771085,1.2712048192771086,0.6253012048192771,0.7253012048192771
2026,biomass-derived porous carbon electrode,deep-eutectic eutogel electrolyte,electrode_interface,material_system,3,26,1,15,2,22,2,0.6101356651237635,78,2,0.06884046194166774,1,3,1,1,1,0.7125597673968211,0.9547590361445784,1.1347590361445785,0.5325301204819277,0.7125301204819277
2026,hydrogel volume-phase transition thermocell,carbon-electrode redox interface,phase_or_species_transition,electrode_interface,5,21,0,20,5,5,3,0.7903006596231597,105,2,0.0,1,6,1,0,1,0.5279946245043616,1.0060240963855422,1.1860240963855424,0.5319277108433735,0.7119277108433735
2026,bidirectional cationic anchoring thermodiffusion,coupling-enhanced hydrogel thermoelectric effect,transport_mechanism,gel_microstructure,8,9,0,7,8,8,4,1.0758283090075893,72,2,0.04656791354550552,1,4,1,0,1,0.34852354459045276,1.046566265060241,1.2265662650602411,0.5289156626506024,0.7089156626506024
2026,ion-dipole interaction transport,water-state regulated MXene hydrogel,transport_mechanism,gel_microstructure,18,7,4,7,15,2,3,0.8212294389061368,126,2,0.006080563417780673,1,0,1,1,1,0.15390141045148903,1.1080722891566266,1.2880722891566267,0.5289156626506024,0.7089156626506024
2026,bidirectional cationic anchoring thermodiffusion,salting-out confined ion gel,transport_mechanism,gel_microstructure,8,12,0,6,8,8,3,0.7810773162971274,96,2,0.016988952434437675,1,4,1,0,1,0.3507491694197189,1.0176506024096386,1.1976506024096387,0.5186746987951807,0.6986746987951806
2026,ion-dipole interaction transport,thermal-potential-induced redox reaction,transport_mechanism,redox_chemistry,18,4,4,4,15,4,4,1.1159804316165987,72,2,0.07972997437712356,1,0,1,1,1,0.19136485638871958,1.0678313253012048,1.247831325301205,0.5180722891566265,0.6980722891566264
2026,zwitterionic hydrogel ion regulation,iodide/triiodide redox chemistry,gel_microstructure,redox_chemistry,6,23,2,18,5,14,2,0.5442915454972793,138,2,0.008373811145005537,1,2,1,1,1,0.7849165044343916,1.0586144578313252,1.1586144578313253,0.5975903614457831,0.6975903614457831
2026,convection-resolved resistance decomposition,hexacyanoferrate redox electrode,transport_mechanism,electrode_interface,5,14,3,3,5,11,3,0.7796098907440485,70,2,0.006623625980103162,1,3,1,1,1,0.72593789946972,0.9091566265060241,1.0891566265060242,0.5162650602409639,0.6962650602409638
2026,soft mixed ionic-electronic coupling,Cu-ethylenediamine chelation entropy,transport_mechanism,redox_chemistry,16,6,3,4,16,2,4,1.0847244946858385,96,2,0.004980646064624016,1,10,1,1,1,0.15930515043924698,1.0745180722891567,1.254518072289157,0.5156626506024097,0.6956626506024096
2026,polarized-membrane ionic thermal potential,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,4,23,0,18,4,14,2,0.5366633613286502,92,2,0.004227945415399443,1,11,1,0,1,0.6649221794019282,0.9160843373493975,1.0960843373493976,0.513855421686747,0.693855421686747
2026,hydrogel volume-phase transition thermocell,hexacyanoferrate redox electrode,phase_or_species_transition,electrode_interface,5,14,0,3,5,11,4,1.0738791516744932,70,2,0.0,1,6,1,0,1,0.5490485416237656,0.9593975903614458,1.139397590361446,0.5132530120481927,0.6932530120481927
2026,soft mixed ionic-electronic coupling,water-state regulated MXene hydrogel,transport_mechanism,gel_microstructure,16,7,3,7,16,2,3,0.8870735585326208,112,2,0.003666197599025066,1,10,1,1,1,0.17232668242880292,1.064698795180723,1.2446987951807231,0.5084337349397591,0.688433734939759
2026,ion-dipole interaction transport,Cu-ethylenediamine chelation entropy,transport_mechanism,redox_chemistry,18,6,4,4,15,2,3,0.8034580806231103,108,2,0.018210756340869643,1,0,1,1,1,0.14864621249221538,1.0681927710843373,1.2481927710843375,0.5066265060240964,0.6866265060240964
2026,salting-out confined ion gel,Cu-based n/p redox thermocell,gel_microstructure,redox_chemistry,12,10,6,9,8,2,3,0.9351183269635136,120,2,0.005514645047129051,1,2,1,1,1,0.5920671466420017,1.0980722891566266,1.1980722891566267,0.586144578313253,0.6861445783132529
2026,polarized-membrane ionic thermal potential,organic redox molecular design,transport_mechanism,redox_chemistry,4,20,0,13,4,16,2,0.5366633613286502,80,2,0.023640389961592897,1,11,1,0,1,0.633426847527101,0.9151204819277109,1.095120481927711,0.505421686746988,0.6854216867469879
2026,zwitterionic hydrogel ion regulation,interpenetrating-network thermogalvanic hydrogel,gel_microstructure,gel_microstructure,6,17,2,11,5,11,4,1.0789294254120445,102,2,0.15338023451267038,0,2,1,1,1,0.8633164938404982,1.155421686746988,1.155421686746988,0.6825301204819276,0.6825301204819276
2026,soft mixed ionic-electronic coupling,Cu-based n/p redox thermocell,transport_mechanism,redox_chemistry,16,10,3,9,16,2,1,0.25973030217227155,160,2,0.004638402483445133,1,10,1,1,1,0.22174609897694159,1.014156626506024,1.1941566265060242,0.4957831325301204,0.6757831325301203
2026,nanochannel-confined ion transport,thermal-potential-induced redox reaction,transport_mechanism,redox_chemistry,19,4,7,4,19,4,3,0.8247737553966362,76,2,0.01001474126390437,1,6,1,1,1,0.29627172156021564,0.970722891566265,1.150722891566265,0.4933734939759036,0.6733734939759035
2026,bidirectional cationic anchoring thermodiffusion,hierarchical porous electrode interface,transport_mechanism,electrode_interface,8,10,0,7,8,7,3,0.7810773162971274,80,2,0.00840431717755821,1,4,1,0,1,0.3245479586292991,0.9619879518072288,1.141987951807229,0.4897590361445783,0.6697590361445782
2026,thermoresponsive micellization p/n conversion,salting-out confined ion gel,phase_or_species_transition,gel_microstructure,6,12,2,6,4,8,2,0.5279924470198105,72,2,0.038624043376094284,1,2,1,1,1,0.5792573423398896,0.8931927710843375,1.0731927710843374,0.48734939759036144,0.6673493975903614
2026,polarized-membrane ionic thermal potential,double-network hydrogel mechanics,transport_mechanism,gel_microstructure,4,20,0,11,4,16,2,0.5366633613286502,80,2,0.004006832926353343,1,11,1,0,1,0.6147996353050905,0.880421686746988,1.060421686746988,0.486144578313253,0.6661445783132529
2026,salting-out confined ion gel,metal-oxide nanostructured electrode,gel_microstructure,electrode_interface,12,9,6,9,8,0,4,1.0408076184693988,108,2,0.0040006647415845725,1,2,1,1,1,0.42752249110316937,1.0870481927710844,1.1870481927710845,0.5656626506024097,0.6656626506024097
2026,nanochannel-confined ion transport,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,19,4,7,0,19,4,3,0.8096217817380477,76,2,0.0058596619074911364,1,6,1,1,1,0.29858175183562835,0.9576506024096385,1.1376506024096387,0.4849397590361446,0.6649397590361446
2026,ion-dipole interaction transport,3D ion-channel hydration network,transport_mechanism,gel_microstructure,18,4,4,4,15,4,3,0.8676157189149191,72,2,0.06681065345701884,1,0,1,1,1,0.17764475419823683,1.0036144578313253,1.1836144578313255,0.48253012048192767,0.6625301204819276
2026,salting-out confined ion gel,coupling-enhanced hydrogel thermoelectric effect,gel_microstructure,gel_microstructure,12,9,6,7,8,8,4,1.0852882617322792,108,2,0.05204113713676856,0,2,1,1,1,0.7760191665209951,1.1621084337349399,1.1621084337349399,0.6596385542168675,0.6596385542168675
2026,biomass-derived porous carbon electrode,organic redox molecular design,electrode_interface,redox_chemistry,3,20,1,13,2,16,2,0.6101356651237635,60,2,0.004194758055258298,1,3,1,1,1,0.6821521328076793,0.8289759036144579,1.0089759036144579,0.47650602409638554,0.6565060240963855
2026,polarized-membrane ionic thermal potential,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,4,21,0,13,4,18,1,0.2530848692773169,84,2,0.050934387282953006,1,11,1,0,1,0.6392177154150682,0.8562048192771086,1.0362048192771085,0.47530120481927707,0.655301204819277
2026,redox-solvation hybrid entropy,Cu-ethylenediamine chelation entropy,solvation_entropy,redox_chemistry,15,6,9,4,12,2,1,0.2769378934088574,90,2,0.16912471508993965,1,4,1,1,1,0.3713558192354671,0.9129518072289158,1.092951807228916,0.4746987951807229,0.6546987951807228
2026,convection-resolved resistance decomposition,coupling-enhanced hydrogel thermoelectric effect,transport_mechanism,gel_microstructure,5,9,3,7,5,8,3,0.7796098907440485,45,2,0.03339667479485915,1,3,1,1,1,0.6467607409139134,0.8395180722891566,1.0195180722891566,0.4746987951807229,0.6546987951807228
2026,double-network hydrogel mechanics,water-state regulated MXene hydrogel,gel_microstructure,gel_microstructure,20,7,11,7,16,2,3,0.8069606560950316,140,2,0.13388770635982147,0,3,1,1,1,0.6969686252468262,1.193975903614458,1.193975903614458,0.6542168674698795,0.6542168674698795
2026,convection-resolved resistance decomposition,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,5,9,3,9,5,0,4,1.1350179357806165,45,2,0.0059069481686437435,1,3,1,1,1,0.43344517835282115,0.8922289156626506,1.0722289156626506,0.4710843373493976,0.6510843373493975
2026,convection-resolved resistance decomposition,Cu-based n/p redox thermocell,transport_mechanism,redox_chemistry,5,10,3,9,5,2,3,0.8793957171452851,50,2,0.007643451224465352,1,3,1,1,1,0.5381577857119683,0.8722289156626507,1.0522289156626508,0.46927710843373494,0.6492771084337349
2026,biomass-derived porous carbon electrode,double-network hydrogel mechanics,electrode_interface,gel_microstructure,3,20,1,11,2,16,2,0.6196654149730135,60,2,0.0,1,3,1,1,1,0.6982062516912868,0.8154819277108434,0.9954819277108433,0.46867469879518076,0.6486746987951807
2026,polarized-membrane ionic thermal potential,interpenetrating-network thermogalvanic hydrogel,transport_mechanism,gel_microstructure,4,17,0,11,4,11,2,0.5366633613286502,68,2,0.030366449409536006,1,11,1,0,1,0.5100560521827572,0.8700602409638555,1.0500602409638555,0.4632530120481928,0.6432530120481927
2026,ion-dipole interaction transport,etched carbon-cloth redox interface,transport_mechanism,electrode_interface,18,6,4,6,15,0,2,0.5641650966293599,108,2,0.08372937973619803,1,0,1,1,1,0.0904759237401234,1.04,1.2200000000000002,0.46144578313253015,0.6414457831325301
2026,ion-dipole interaction transport,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,18,4,4,0,15,4,3,0.8096217817380477,72,2,0.0063193628556630285,1,0,1,1,1,0.19091558512802193,0.9434337349397591,1.1234337349397592,0.4596385542168675,0.6396385542168674
2026,zwitterionic hydrogel ion regulation,hexacyanoferrate redox electrode,gel_microstructure,electrode_interface,6,14,2,3,5,11,3,0.787722749192082,84,2,0.0038807668323083645,1,2,1,1,1,0.6990643549514819,0.9659036144578313,1.0659036144578313,0.5379518072289157,0.6379518072289156
2026,solvent-shell water/DES regulation,Cu-ethylenediamine chelation entropy,solvation_entropy,redox_chemistry,12,6,5,4,11,2,2,0.5325601120441888,72,2,0.07073293640859112,1,5,1,1,1,0.25745419963915,0.9096987951807229,1.089698795180723,0.45783132530120485,0.6378313253012048
2026,double-network hydrogel mechanics,thermal-potential-induced redox reaction,gel_microstructure,redox_chemistry,20,4,11,4,16,4,4,1.1159804316165987,80,2,0.0,1,3,1,1,1,0.5335430089032448,1.0149397590361446,1.1149397590361447,0.5373493975903615,0.6373493975903615
2026,hydrogel volume-phase transition thermocell,coupling-enhanced hydrogel thermoelectric effect,phase_or_species_transition,gel_microstructure,5,9,0,7,5,8,3,0.8009207312650957,45,2,0.14968796377235424,1,6,1,0,1,0.37419169026635685,0.8792168674698795,1.0592168674698794,0.4572289156626506,0.6372289156626506
2026,soft mixed ionic-electronic coupling,thermal-potential-induced redox reaction,transport_mechanism,redox_chemistry,16,4,3,4,16,4,3,0.8247737553966362,64,2,0.005281919848408277,1,10,1,1,1,0.20675341449410073,0.9162650602409639,1.096265060240964,0.4572289156626506,0.6372289156626506
2026,bidirectional cationic anchoring thermodiffusion,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,8,9,0,9,8,0,4,1.055984894039621,72,2,0.003180719100534048,1,4,1,0,1,0.10882145931711101,0.9818072289156627,1.161807228915663,0.45662650602409643,0.6366265060240964
2026,convection-resolved resistance decomposition,hierarchical porous electrode interface,transport_mechanism,electrode_interface,5,10,3,7,5,7,2,0.546828894855294,50,2,0.010202198473810112,1,3,1,1,1,0.6452363889077936,0.7876506024096387,0.9676506024096386,0.4560240963855422,0.6360240963855421
2026,convection-resolved resistance decomposition,salting-out confined ion gel,transport_mechanism,gel_microstructure,5,12,3,6,5,8,1,0.25973030217227155,60,2,0.03697709941176999,1,3,1,1,1,0.6607801880879964,0.7751204819277109,0.9551204819277108,0.45361445783132526,0.6336144578313252
2026,thermoresponsive micellization p/n conversion,coupling-enhanced hydrogel thermoelectric effect,phase_or_species_transition,gel_microstructure,6,9,2,7,4,8,2,0.5478358619877788,54,2,0.030679099253677043,1,2,1,1,1,0.48327985209519553,0.8279518072289157,1.0079518072289158,0.4512048192771085,0.6312048192771085
2026,biomass-derived porous carbon electrode,MXene-reinforced thermogalvanic gel,electrode_interface,material_system,3,23,1,13,2,16,1,0.29120667621996243,69,2,0.003427443954603908,1,3,1,1,1,0.6575418389011638,0.7703614457831326,0.9503614457831325,0.4512048192771084,0.6312048192771084
2026,hydrogel volume-phase transition thermocell,salting-out confined ion gel,phase_or_species_transition,gel_microstructure,5,12,0,6,5,8,2,0.5260432896867142,60,2,0.02679650874245858,1,6,1,0,1,0.3507952466752092,0.8344578313253013,1.0144578313253012,0.43975903614457834,0.6197590361445783
2026,double-network hydrogel mechanics,etched carbon-cloth redox interface,gel_microstructure,electrode_interface,20,6,11,6,16,0,2,0.6196654149730135,120,2,0.0,1,3,1,1,1,0.378276053748477,1.0046385542168674,1.1046385542168675,0.5156626506024097,0.6156626506024097
2026,redox-solvation hybrid entropy,thermal-potential-induced redox reaction,solvation_entropy,redox_chemistry,15,4,9,4,12,4,1,0.2769378934088574,60,2,0.07051418049647667,1,4,1,1,1,0.40085177298809704,0.7994578313253012,0.9794578313253012,0.4331325301204819,0.6131325301204819
2026,nanochannel-confined ion transport,etched carbon-cloth redox interface,transport_mechanism,electrode_interface,19,6,7,6,19,0,1,0.2729584204093974,114,2,0.0036809136891974405,1,6,1,1,1,0.1576184534354364,0.8989759036144578,1.0789759036144577,0.4283132530120482,0.6083132530120482
2026,polarized-membrane ionic thermal potential,carbon-electrode redox interface,transport_mechanism,electrode_interface,4,21,0,20,4,5,1,0.2530848692773169,84,2,0.0,1,11,1,0,1,0.4143955077597843,0.7859638554216868,0.9659638554216867,0.427710843373494,0.607710843373494
2026,thermoresponsive micellization p/n conversion,Cu-ethylenediamine chelation entropy,phase_or_species_transition,redox_chemistry,6,6,2,4,4,2,3,0.8247737553966362,36,2,0.02692504559793379,1,2,1,1,1,0.28423201346315163,0.8162650602409638,0.9962650602409637,0.4240963855421687,0.6040963855421687
2026,redox-solvation hybrid entropy,3D ion-channel hydration network,solvation_entropy,gel_microstructure,15,4,9,4,12,4,1,0.2530848692773169,60,2,0.04737572504425981,1,4,1,1,1,0.40165080960920874,0.7646385542168675,0.9446385542168675,0.42108433734939765,0.6010843373493976
2026,zwitterionic hydrogel ion regulation,hierarchical porous electrode interface,gel_microstructure,electrode_interface,6,10,2,7,5,7,3,0.8618006477151445,60,2,0.005977147878681875,1,2,1,1,1,0.6492937501210053,0.9025903614457832,1.0025903614457832,0.5006024096385542,0.6006024096385542
2026,polarized-membrane ionic thermal potential,hierarchical porous electrode interface,transport_mechanism,electrode_interface,4,10,0,7,4,7,2,0.5366633613286502,40,2,0.025117199266780868,1,11,1,0,1,0.41941615952723377,0.7503012048192771,0.930301204819277,0.4144578313253012,0.5944578313253012
2026,soft mixed ionic-electronic coupling,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,16,4,3,0,16,4,2,0.5366633613286502,64,2,0.04775979716065877,1,10,1,1,1,0.14160334582107253,0.8770481927710845,1.0570481927710844,0.4114457831325301,0.59144578313253
2026,biomass-derived porous carbon electrode,interpenetrating-network thermogalvanic hydrogel,electrode_interface,gel_microstructure,3,17,1,11,2,11,1,0.29120667621996243,51,2,0.0,1,3,1,1,1,0.6080337206038737,0.6960240963855422,0.8760240963855421,0.405421686746988,0.5854216867469879
2026,thermoresponsive micellization p/n conversion,hierarchical porous electrode interface,phase_or_species_transition,electrode_interface,6,10,2,7,4,7,1,0.2530848692773169,60,2,0.0,1,2,1,1,1,0.572615473530271,0.6956024096385542,0.8756024096385542,0.39939759036144573,0.5793975903614457
2026,zwitterionic hydrogel ion regulation,metal-oxide nanostructured electrode,gel_microstructure,electrode_interface,6,9,2,9,5,0,4,1.1215309498874162,54,2,0.0,1,2,1,1,1,0.34443903336345183,0.915421686746988,1.015421686746988,0.4740963855421687,0.5740963855421687
2026,thermoresponsive micellization p/n conversion,metal-oxide nanostructured electrode,phase_or_species_transition,electrode_interface,6,9,2,9,4,0,2,0.5279924470198105,54,2,0.0,1,2,1,1,1,0.23489647576541,0.7552409638554217,0.9352409638554217,0.39096385542168677,0.5709638554216867
2026,double-network hydrogel mechanics,3D ion-channel hydration network,gel_microstructure,gel_microstructure,20,4,11,4,16,4,3,0.8092588610825389,80,2,0.2665803154458933,0,3,1,1,1,0.7148470300174233,1.035722891566265,1.035722891566265,0.5698795180722892,0.5698795180722892
2026,convection-resolved resistance decomposition,etched carbon-cloth redox interface,transport_mechanism,electrode_interface,5,6,3,6,5,0,2,0.6196654149730135,30,2,0.018188448609043797,1,3,1,1,1,0.33417957505778445,0.7069277108433735,0.8869277108433734,0.38072289156626504,0.560722891566265
2026,polarized-membrane ionic thermal potential,hexacyanoferrate redox electrode,transport_mechanism,electrode_interface,4,14,0,3,4,11,1,0.2530848692773169,56,2,0.0,1,11,1,0,1,0.4315972939192503,0.6775301204819277,0.8575301204819277,0.3756024096385542,0.5556024096385541
2026,solvent-shell water/DES regulation,thermal-potential-induced redox reaction,solvation_entropy,redox_chemistry,12,4,5,4,11,4,1,0.2769378934088574,48,2,0.024889310639820802,1,5,1,1,1,0.257024810556117,0.7165662650602409,0.8965662650602408,0.3753012048192771,0.555301204819277
2026,polarized-membrane ionic thermal potential,salting-out confined ion gel,transport_mechanism,gel_microstructure,4,12,0,6,4,8,1,0.2530848692773169,48,2,0.01402466808866586,1,11,1,0,1,0.3893099645220671,0.6795783132530121,0.859578313253012,0.3728915662650602,0.5528915662650602
2026,hydrogel volume-phase transition thermocell,Cu-based n/p redox thermocell,phase_or_species_transition,redox_chemistry,5,10,0,9,5,2,1,0.2729584204093974,50,2,0.1913565557994436,1,6,1,0,1,0.14785781138361642,0.7640361445783134,0.9440361445783133,0.372289156626506,0.552289156626506
2026,double-network hydrogel mechanics,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,20,4,11,0,16,4,2,0.5366633613286502,80,2,0.0,1,3,1,1,1,0.38922329265319033,0.8631927710843373,0.9631927710843373,0.45,0.55
2026,salting-out confined ion gel,etched carbon-cloth redox interface,gel_microstructure,electrode_interface,12,6,6,6,8,0,2,0.675388024791242,72,2,0.004427090661323343,1,2,1,1,1,0.26637040563093456,0.8839156626506025,0.9839156626506025,0.4475903614457831,0.5475903614457831
2026,hydrogel volume-phase transition thermocell,water-state regulated MXene hydrogel,phase_or_species_transition,gel_microstructure,5,7,0,7,5,2,2,0.5720138581811178,35,2,0.13666660627775568,1,6,1,0,1,0.11704107411615622,0.7645180722891567,0.9445180722891566,0.36626506024096384,0.5462650602409638
2026,solvent-shell water/DES regulation,3D ion-channel hydration network,solvation_entropy,gel_microstructure,12,4,5,4,11,4,1,0.2530848692773169,48,2,0.031131252106736975,1,5,1,1,1,0.2501589125080533,0.6978915662650603,0.8778915662650603,0.3644578313253012,0.5444578313253011
2026,soft mixed ionic-electronic coupling,3D ion-channel hydration network,transport_mechanism,gel_microstructure,16,4,3,4,16,4,1,0.28126641406272834,64,2,0.017079524108914,1,10,1,1,1,0.10114479526217768,0.7874698795180722,0.9674698795180722,0.3644578313253012,0.5444578313253011
2026,nanochannel-confined ion transport,biomass-derived porous carbon electrode,transport_mechanism,electrode_interface,19,3,7,1,19,2,1,0.29120667621996243,57,2,0.012492475415313762,1,6,1,1,1,0.11922904055888064,0.7530120481927711,0.9330120481927711,0.36325301204819277,0.5432530120481928
