pair_id,iTE_relation,TG_relation,iTE_paper,TG_paper,exact,semantic,relation_constrained,neighborhood,neighborhood_component,role_component,predicate_component,tie
PAIR-57e106a133bb,MP1-iTE-P0345-02,MP1-TG-P0268-01,P0345,P0268,0,0.7441847920417786,0.8337201148271561,0.6669760918617249,0.0,1.0,1.0,57e106a133bb0a70ed9aff71b98a943d1da20add6aaab19d85d18ba07dff372b
PAIR-80f1e1a2832c,MP1-iTE-P0345-02,MP1-TG-P0268-02,P0345,P0268,0,0.7390464842319489,0.48038021475076675,0.38430417180061344,0.0,0.0,0.0,80f1e1a2832c56cf97b12023c7ce7db64d7e9807e24919339eed570c629beef1
PAIR-bbf058588602,MP1-iTE-P0345-02,MP1-TG-P0174-05,P0345,P0174,0,0.7680328786373138,0.599221371114254,0.47937709689140323,0.0,0.5,0.0,bbf058588602c9cc34fa234c9a488f6b1b41a2723909c1d992e9b31293c519fd
PAIR-35faaaa1fc71,MP1-iTE-P0345-04,MP1-TG-P0003-04,P0345,P0003,0,0.7242127507925034,0.5707382880151272,0.45659063041210174,0.0,0.5,0.0,35faaaa1fc71af5e1db62b45364db9ef8e827719089dc9bd7ba67d498c89610b
PAIR-07fd5ccd1a44,MP1-iTE-P0345-04,MP1-TG-P0141-01,P0345,P0141,0,0.718421071767807,0.5669736966490746,0.4535789573192597,0.0,0.5,0.0,07fd5ccd1a44f37a8e07c68d3072191265fbfc6ac293513a7f0a0f783c60f0fa
PAIR-83a5ddd55a1e,MP1-iTE-P0345-04,MP1-TG-P0141-02,P0345,P0141,0,0.715149536728859,0.4648471988737583,0.37187775909900667,0.0,0.0,0.0,83a5ddd55a1e2db04eed36a5afbf6e3e2bafab5b4b3e84d4a241fb7fd527b48d
PAIR-a77b7169c4c9,MP1-iTE-P0345-04,MP1-TG-P0143-02,P0345,P0143,0,0.740722268819809,0.5814694747328758,0.46517557978630064,0.0,0.5,0.0,a77b7169c4c96a347f02b377ecfd713b011f66056e715ed4c5ced957c3aced14
PAIR-02c8dfc3a23e,MP1-iTE-P0345-04,MP1-TG-P0145-01,P0345,P0145,0,0.7194188684225082,0.5676222644746304,0.4540978115797043,0.0,0.5,0.0,02c8dfc3a23eb89c86311626eea13b6488c2d58727b6f5da2e98f110d7439419
PAIR-4e3f35b4f8d1,MP1-iTE-P0345-04,MP1-TG-P0145-02,P0345,P0145,0,0.7020921260118484,0.4563598819077015,0.3650879055261612,0.0,0.0,0.0,4e3f35b4f8d1d057154885e6cf6405409f5eef493d1da31e142fad87e218e1ee
PAIR-c066fd8cebe5,MP1-iTE-P0345-04,MP1-TG-P0146-05,P0345,P0146,0,0.7194188684225082,0.5676222644746304,0.4540978115797043,0.0,0.5,0.0,c066fd8cebe52d690a4839a50fcf7ffdb5abc39481e20c3cbfe8fe45f6ec0193
PAIR-1257aefb9493,MP1-iTE-P0345-04,MP1-TG-P0159-01,P0345,P0159,0,0.7241176217794418,0.5706764541566373,0.5065411633253099,0.25,0.5,0.0,1257aefb9493c6228dbcf65ec59de054ecd4a52106eee8ffdd4aa41a5529b89c
PAIR-1d9e108ac2c0,MP1-iTE-P0345-04,MP1-TG-P0159-02,P0345,P0159,0,0.7138658165931702,0.5640127807855606,0.5012102246284486,0.25,0.5,0.0,1d9e108ac2c04f972de62787fefbc0d9988a8842573c9b2234cb1afad7e4a374
PAIR-7e63a7858321,MP1-iTE-P0345-04,MP1-TG-P0174-03,P0345,P0174,0,0.7343568652868271,0.5773319624364376,0.46186556994915007,0.0,0.5,0.0,7e63a7858321f64eea6a84cf3333bb5e0429a06e5b8c1dddfdf1b9a5ed5f8801
PAIR-1c7fb8a95511,MP1-iTE-P0345-04,MP1-TG-P0175-04,P0345,P0175,0,0.7115042507648468,0.5624777629971505,0.4499822103977204,0.0,0.5,0.0,1c7fb8a955111d3946d493d35c8de2ed35a909bb09595bff76e891e66d3bbe28
PAIR-3a0c7418a21c,MP1-iTE-P0345-04,MP1-TG-P0180-01,P0345,P0180,0,0.7194188684225082,0.5676222644746304,0.4540978115797043,0.0,0.5,0.0,3a0c7418a21c816f9281c423ea0e2ffc098fd01fef304decf55e85d019181934
PAIR-951b2a037019,MP1-iTE-P0345-04,MP1-TG-P0197-01,P0345,P0197,0,0.6955287158489227,0.4520936653017998,0.3616749322414399,0.0,0.0,0.0,951b2a037019a87e305085e401324c5df94664bb56ca46f8e02ec98808f11e37
PAIR-c812396f736e,MP1-iTE-P0345-04,MP1-TG-P0197-02,P0345,P0197,0,0.7163626104593277,0.46563569679856304,0.3725085574388505,0.0,0.0,0.0,c812396f736e97b635af888289ce78e97eef888205ede6e0b3a09b41573f5511
PAIR-680fa7946164,MP1-iTE-P0345-04,MP1-TG-P0227-01,P0345,P0227,0,0.7221605628728867,0.5694043658673763,0.4555234926939011,0.0,0.5,0.0,680fa79461646a38e01b44e07e5c216c86a4606408dca5a8b53c95331eccb09d
PAIR-1e045b55d0e1,MP1-iTE-P0345-04,MP1-TG-P0227-02,P0345,P0227,0,0.7224801182746887,0.5696120768785476,0.45568966150283813,0.0,0.5,0.0,1e045b55d0e149f53d07a84d81ca6f9a99c5ca515980f10c1267d9bd8b261779
PAIR-3ae8b3e7a307,MP1-iTE-P0345-04,MP1-TG-P0247-04,P0345,P0247,0,0.7222867906093597,0.5694864138960839,0.45558913111686716,0.0,0.5,0.0,3ae8b3e7a30760c8ba794ef4d48f37c5ebe2cf8bd5668cb0cc51f532d9c6289c
PAIR-d4ba7e6e436a,MP1-iTE-P0345-04,MP1-TG-P0267-02,P0345,P0267,0,0.7298154681921005,0.6743800543248654,0.5395040434598923,0.0,1.0,0.0,d4ba7e6e436ab03f3dc60dbe73927a6d3a68e1275de626da6a781a94cbbccbee
PAIR-95985fa7f03e,MP1-iTE-P0345-04,MP1-TG-P0268-01,P0345,P0268,0,0.7062255293130875,0.8090465940535069,0.6472372752428055,0.0,1.0,1.0,95985fa7f03e534c24ae1d643d82f68857837ab4f0b4c53ef1066188db373799
PAIR-013b0e452d20,MP1-iTE-P0345-04,MP1-TG-P0174-05,P0345,P0174,0,0.7234411686658859,0.5702367596328258,0.4561894077062607,0.0,0.5,0.0,013b0e452d20e6c7c6690c50355efd2d0a81a0291c3416d6d1ecff337ce6c57b
PAIR-680b75837e92,MP1-iTE-P0345-05,MP1-TG-P0003-02,P0345,P0003,0,0.8824973255395889,0.6736232616007328,0.5460414664234434,0.03571428571428571,0.5,0.0,680b75837e9294012d449b4ab98af882bfed982df525db4a74e03be29d19d649
PAIR-7152fb8487c8,MP1-iTE-P0345-05,MP1-TG-P0143-01,P0345,P0143,0,0.7758325040340424,0.5042911276221276,0.4034329020977021,0.0,0.0,0.0,7152fb8487c801738d844ec70d4258283e5b0f7ba749da283468e69f2f9fee70
PAIR-d506bbb0c599,MP1-iTE-P0345-05,MP1-TG-P0143-02,P0345,P0143,0,0.8728806525468826,0.6673724241554737,0.5410407964672361,0.03571428571428571,0.5,0.0,d506bbb0c599f0c41cff67a2d98163423355c04f01036d8befa3204c243cf778
PAIR-d3bda67e2b69,MP1-iTE-P0345-05,MP1-TG-P0145-01,P0345,P0145,0,0.8642402440309525,0.661756158620119,0.5365477840389524,0.03571428571428571,0.5,0.0,d3bda67e2b694b13bffbc8378ce6fba3b549da352624196f8c7efba3d2d58075
PAIR-d2f5718bbdcd,MP1-iTE-P0345-05,MP1-TG-P0146-03,P0345,P0146,0,0.7856413573026657,0.6106668822467327,0.4885335057973862,0.0,0.5,0.0,d2f5718bbdcd9c455af34fcbb8df69610d2a2505d49025476c6d2cf1eaab3313
PAIR-4e5a04cfb4f9,MP1-iTE-P0345-05,MP1-TG-P0146-04,P0345,P0146,0,0.7736596018075943,0.6028787411749363,0.4823029929399491,0.0,0.5,0.0,4e5a04cfb4f9f5692f3279e908209c5694b22d6dcf9429527f7e80ba992f5581
PAIR-a2d8f8e69dc0,MP1-iTE-P0345-05,MP1-TG-P0146-05,P0345,P0146,0,0.8642402440309525,0.661756158620119,0.5365477840389524,0.03571428571428571,0.5,0.0,a2d8f8e69dc078b41db183f717207d50a9c20cc97375c533f38880182186efb1
PAIR-6522f1e38f86,MP1-iTE-P0345-05,MP1-TG-P0159-01,P0345,P0159,0,0.8590799123048782,0.6584019429981709,0.5267215543985367,0.0,0.5,0.0,6522f1e38f86b9fb87f9d0ec198e374854186e73f445cf6e7247d64eb115e659
PAIR-45958d878ad9,MP1-iTE-P0345-05,MP1-TG-P0174-01,P0345,P0174,0,0.824415385723114,0.6358700007200241,0.5163883082683269,0.038461538461538464,0.5,0.0,45958d878ad943b872649b807af3ec96e5fb3e6b0da6948e8a1f1d3b33e855be
PAIR-124c8dfd957d,MP1-iTE-P0345-05,MP1-TG-P0174-02,P0345,P0174,0,0.8166305720806122,0.6308098718523979,0.5046478974819183,0.0,0.5,0.0,124c8dfd957d05f6da02dacfa70824f5968f98fb8b3bc1cdce3958c837a3013c
PAIR-96dadc9b9df0,MP1-iTE-P0345-05,MP1-TG-P0174-03,P0345,P0174,0,0.8676649183034897,0.6639821968972683,0.5383286146606718,0.03571428571428571,0.5,0.0,96dadc9b9df0f74a7c0593bf5f55d4eb0606327ec1a07e77f0fde1740321acc9
PAIR-65092dd8d5f8,MP1-iTE-P0345-05,MP1-TG-P0174-04,P0345,P0174,0,0.8658829927444458,0.7628239452838899,0.6179514639194196,0.038461538461538464,1.0,0.0,65092dd8d5f861a8c68a5211b7fd539abc56ddef655f83feecca84efb2801840
PAIR-9e5e4cd4a1d9,MP1-iTE-P0345-05,MP1-TG-P0176-02,P0345,P0176,0,0.8401729464530945,0.6461124151945115,0.5168899321556092,0.0,0.5,0.0,9e5e4cd4a1d9ba726cf9637b00d6300493808d03989080447e40b86f038ab92d
PAIR-591cbdc5d4d3,MP1-iTE-P0345-05,MP1-TG-P0180-01,P0345,P0180,0,0.8642402440309525,0.661756158620119,0.5365477840389524,0.03571428571428571,0.5,0.0,591cbdc5d4d3a93f91ea2d11e69a78dfa56cf9ed06b03ccd823b12753614f230
PAIR-8319ac3a1682,MP1-iTE-P0345-05,MP1-TG-P0197-03,P0345,P0197,0,0.7617045938968658,0.5951079860329628,0.4760863888263702,0.0,0.5,0.0,8319ac3a1682758edb4e572367de273526785f3185bddf20602eebceef713dc0
PAIR-c332d264fc77,MP1-iTE-P0345-05,MP1-TG-P0197-05,P0345,P0197,0,0.7227515280246735,0.5697884932160378,0.4558307945728302,0.0,0.5,0.0,c332d264fc77738553d737f633472261e7197002fdcd01cf12638488b5c2e730
PAIR-82135affa3e5,MP1-iTE-P0345-05,MP1-TG-P0227-01,P0345,P0227,0,0.8621945530176163,0.6604264594614506,0.5354840247120176,0.03571428571428571,0.5,0.0,82135affa3e500b8504566de9b044a4b59c0d58b6a20494f9ebb6a29c2fc513f
PAIR-875e59bf0aba,MP1-iTE-P0345-05,MP1-TG-P0227-02,P0345,P0227,0,0.8657107204198837,0.6627119682729244,0.5373124317611967,0.03571428571428571,0.5,0.0,875e59bf0abaa31ce0062016e99d8f52801db1c1f8fc6f894e8e4cfce3889c4e
PAIR-1b9f406420fd,MP1-iTE-P0345-05,MP1-TG-P0247-04,P0345,P0247,0,0.8653572201728821,0.6624821931123733,0.5376780621822064,0.038461538461538464,0.5,0.0,1b9f406420fdc47cc13345a4744d507b729fbc36b5e657860c6099ff3c0bd869
PAIR-37e5aa6a1547,MP1-iTE-P0345-05,MP1-TG-P0267-02,P0345,P0267,0,0.8727937489748001,0.6673159368336201,0.5415450571592038,0.038461538461538464,0.5,0.0,37e5aa6a15475682a73cfa34474c928ec836b03123597a60627c7e24a053035f
PAIR-eb5655416b06,MP1-iTE-P0345-05,MP1-TG-P0142-04,P0345,P0142,0,0.7193074524402618,0.46754984408617023,0.37403987526893623,0.0,0.0,0.0,eb5655416b063b1a3b9778fa73fb5ad4f048efe09c165b6cc45fe3abe0be99cc
PAIR-74387dba67f4,MP1-iTE-P0345-05,MP1-TG-P0174-05,P0345,P0174,0,0.8199508786201477,0.7329680711030961,0.5863744568824769,0.0,1.0,0.0,74387dba67f4cc265f789d19ab1343123925f8f437d3864bedb79098fdf4cf7c
PAIR-0d754f5000f4,MP1-iTE-P0345-05,MP1-TG-P0176-03,P0345,P0176,0,0.7719296216964722,0.6017542541027069,0.4814034032821655,0.0,0.5,0.0,0d754f5000f4b49162d147ffb9cd82f4dc16b38d59e2e75b227a71f352334327
PAIR-2ef39479b01f,MP1-iTE-P0345-06,MP1-TG-P0003-02,P0345,P0003,0,0.8593669533729553,0.6585885196924209,0.5340136728967939,0.03571428571428571,0.5,0.0,2ef39479b01fc76b390c49a71fb2a01df93180567d84d66bca6d45d0cd5e5ab6
PAIR-4afafc78ee1a,MP1-iTE-P0345-06,MP1-TG-P0003-03,P0345,P0003,0,0.7526895403862,0.58924820125103,0.471398561000824,0.0,0.5,0.0,4afafc78ee1a5d7a70708e3ea0c88cde87a6f3c3baeabb3f81e1383e257f8540
PAIR-76c3540cc0e1,MP1-iTE-P0345-06,MP1-TG-P0142-01,P0345,P0142,0,0.7365361154079437,0.5787484750151635,0.4629987800121308,0.0,0.5,0.0,76c3540cc0e1cbdadbd9009631dfcc2d61cf8b7be354054ae8931f30110db65a
PAIR-69d2fcd17404,MP1-iTE-P0345-06,MP1-TG-P0143-02,P0345,P0143,0,0.8543744534254074,0.6553433947265148,0.531417572924069,0.03571428571428571,0.5,0.0,69d2fcd17404b00b321d75ec42ad814be5027fdaf7e2ff121de854c80cdcf91a
PAIR-f724f79ea573,MP1-iTE-P0345-06,MP1-TG-P0145-01,P0345,P0145,0,0.8559926450252533,0.7563952192664147,0.6122590325559889,0.03571428571428571,1.0,0.0,f724f79ea573d21e7a73d89eb2299791f6ed12849efa4141c8b92978cff70e8d
PAIR-9d20c97131d5,MP1-iTE-P0345-06,MP1-TG-P0145-02,P0345,P0145,0,0.7313680946826935,0.4753892615437508,0.3803114092350006,0.0,0.0,0.0,9d20c97131d517add0287268b1f23e0197f80d035429c4dca65d1ed97608fce4
PAIR-a87fc10e88b4,MP1-iTE-P0345-06,MP1-TG-P0146-02,P0345,P0146,0,0.7420104295015335,0.5823067791759968,0.4658454233407975,0.0,0.5,0.0,a87fc10e88b4310e5437721ad24608fc2dcd85b51eaf69d81fbd287eb167614b
PAIR-0ed59c87aae8,MP1-iTE-P0345-06,MP1-TG-P0146-03,P0345,P0146,0,0.7789323925971985,0.606306055188179,0.4850448441505433,0.0,0.5,0.0,0ed59c87aae8006d23e718609fc66318568862f62f6cd5d0c338101542e5d246
PAIR-a1a55107a5f2,MP1-iTE-P0345-06,MP1-TG-P0146-05,P0345,P0146,0,0.8559926450252533,0.7563952192664147,0.6122590325559889,0.03571428571428571,1.0,0.0,a1a55107a5f22a569c2a71a177ee0398c1cebcea6eba0e73f6cbf07160a1eabd
PAIR-9b4cf5d8799a,MP1-iTE-P0345-06,MP1-TG-P0159-01,P0345,P0159,0,0.8510131984949112,0.7531585790216924,0.6025268632173539,0.0,1.0,0.0,9b4cf5d8799ab86fe4690077a721d26beb6b69ac81e2bdbd5eb249f9c4ffadc7
PAIR-6b11788ecfc8,MP1-iTE-P0345-06,MP1-TG-P0159-02,P0345,P0159,0,0.7287870943546295,0.6737116113305093,0.5389692890644074,0.0,1.0,0.0,6b11788ecfc8cf7499aa1051262c04a1ef7ab58a6fd079a2a8f9543ae4f3ebe9
PAIR-7d9c8ea636e9,MP1-iTE-P0345-06,MP1-TG-P0159-03,P0345,P0159,0,0.6933836042881012,0.6506993427872658,0.5205594742298126,0.0,1.0,0.0,7d9c8ea636e9b1006baa66bd32308c5687050f47db1dcefda431e4a796dbcca5
PAIR-5c5bf16281bf,MP1-iTE-P0345-06,MP1-TG-P0174-01,P0345,P0174,0,0.8231402635574341,0.7350411713123322,0.5957252447421734,0.038461538461538464,1.0,0.0,5c5bf16281bf426537e7687dcd4ffcc9ee6572d5ea40e2081b92b89843fa126e
PAIR-6d3803c670b7,MP1-iTE-P0345-06,MP1-TG-P0174-02,P0345,P0174,0,0.8086608201265335,0.7256295330822469,0.5805036264657976,0.0,1.0,0.0,6d3803c670b7c765eff3636ab755ae062b4af6154834ad98725ab2ca0855d903
PAIR-77ffcfa57fdf,MP1-iTE-P0345-06,MP1-TG-P0174-03,P0345,P0174,0,0.8697555810213089,0.6653411276638508,0.5394157592739378,0.03571428571428571,0.5,0.0,77ffcfa57fdf4c29cef95d340da7e0d61c3835c82d3bd0388a9c400b07f46bce
PAIR-4d5bd9c6b3fc,MP1-iTE-P0345-06,MP1-TG-P0174-04,P0345,P0174,0,0.8673185557126999,0.663757061213255,0.5386979566629116,0.038461538461538464,0.5,0.0,4d5bd9c6b3fcb32be210c2403484424507ad03c39e0b444c1462c6d73ef9714f
PAIR-0b2324bf9c24,MP1-iTE-P0345-06,MP1-TG-P0175-02,P0345,P0175,0,0.7159163951873779,0.6653456568717957,0.5322765254974365,0.0,1.0,0.0,0b2324bf9c24c1035b1bc173b5b59a188b332c557c2158bf9cf588480702ce36
PAIR-84e64c5fac62,MP1-iTE-P0345-06,MP1-TG-P0176-02,P0345,P0176,0,0.8210108131170273,0.6336570285260678,0.5069256228208542,0.0,0.5,0.0,84e64c5fac62298de78f8bdd8c7ed4a5907b437bc83fc23c6e4be7c65f628f40
PAIR-fe17c89d28eb,MP1-iTE-P0345-06,MP1-TG-P0180-01,P0345,P0180,0,0.8559926450252533,0.7563952192664147,0.6122590325559889,0.03571428571428571,1.0,0.0,fe17c89d28eb39204fa7e53f5ecd59612a23ea25065b24e97ded778e16341db3
PAIR-92d630274cd2,MP1-iTE-P0345-06,MP1-TG-P0197-02,P0345,P0197,0,0.7323808819055557,0.47604757323861124,0.38083805859088904,0.0,0.0,0.0,92d630274cd28b25f676c84641fd80bff3316c99d1f47542e0f4197e8c185e20
PAIR-a0f9a14c66ca,MP1-iTE-P0345-06,MP1-TG-P0227-01,P0345,P0227,0,0.850879356265068,0.6530715815722943,0.5296001224006925,0.03571428571428571,0.5,0.0,a0f9a14c66cab3e0486ec6b4983d62530cab8be1d3f5d7a41b23fb480e5166bf
PAIR-863530b7dcfe,MP1-iTE-P0345-06,MP1-TG-P0227-02,P0345,P0227,0,0.8512133359909058,0.6532886683940887,0.5297737918581281,0.03571428571428571,0.5,0.0,863530b7dcfe5bfbb465fd198eb47ca593376e7276b15e949d745804979c23cd
PAIR-10ab01034499,MP1-iTE-P0345-06,MP1-TG-P0247-03,P0345,P0247,0,0.73234523832798,0.47602440491318704,0.38081952393054963,0.0,0.0,0.0,10ab0103449967b98ea8ade6371c1f0b08504dc6b4d9d3a38411b498f95e88d1
PAIR-07fc5fea892d,MP1-iTE-P0345-06,MP1-TG-P0247-04,P0345,P0247,0,0.8418400287628174,0.6471960186958313,0.5254491226489727,0.038461538461538464,0.5,0.0,07fc5fea892da355120a6a2b94669f7b3dc58855d532368dae45cc7f44aef71d
PAIR-c6a7e0a902f4,MP1-iTE-P0345-06,MP1-TG-P0267-02,P0345,P0267,0,0.8697347193956375,0.6653275676071644,0.5399543617780392,0.038461538461538464,0.5,0.0,c6a7e0a902f412efc97a754548d77c42256a81e520c236905f6f209326e77371
PAIR-569badf312cf,MP1-iTE-P0345-06,MP1-TG-P0267-03,P0345,P0267,0,0.7084407657384872,0.6604864977300167,0.5283891981840133,0.0,1.0,0.0,569badf312cf984f74a148f2effafa8948288f8d08d66fdc84332a75b8dd2c34
PAIR-f03633fa30d7,MP1-iTE-P0345-06,MP1-TG-P0268-01,P0345,P0268,0,0.7490716874599457,0.5868965968489647,0.46951727747917177,0.0,0.5,0.0,f03633fa30d70600c5227617b6cc7027914736df6cd9f98c0d3df11a1332ad19
PAIR-3d91a7cc567b,MP1-iTE-P0345-06,MP1-TG-P0268-02,P0345,P0268,0,0.7701727896928787,0.5006123133003711,0.40048985064029696,0.0,0.0,0.0,3d91a7cc567b5e70d61c8ca7d25d2db371adb449e457f0a7576aae35b2ac0ac6
PAIR-23d69ede9275,MP1-iTE-P0345-06,MP1-TG-P0142-04,P0345,P0142,0,0.7244474589824677,0.470890848338604,0.3767126786708832,0.0,0.0,0.0,23d69ede927522adb0c0571d98cc806f61f656a65b36460b90ca47afa0bb11ea
PAIR-435caffd001e,MP1-iTE-P0345-06,MP1-TG-P0174-05,P0345,P0174,0,0.7902185469865799,0.6136420555412769,0.49091364443302155,0.0,0.5,0.0,435caffd001e7b9ef585b98d731d40a17bf78cc01d180d4271398f7a83fdd29b
PAIR-13ca207301c0,MP1-iTE-P0345-06,MP1-TG-P0176-03,P0345,P0176,0,0.7727679759263992,0.6022991843521595,0.4818393474817276,0.0,0.5,0.0,13ca207301c0445fcbb3339d1518f32dbd402588982728cee729eadb65dea12f
PAIR-13bf1f88f6de,MP1-iTE-P0346-01,MP1-TG-P0003-01,P0346,P0003,0,0.7132629901170731,0.4636209435760975,0.37089675486087803,0.0,0.0,0.0,13bf1f88f6de8ba3d1b46b8396fd7a6ab005f0350bfcd7ed2382ab730348c858
PAIR-4986daa53ef1,MP1-iTE-P0346-01,MP1-TG-P0142-01,P0346,P0142,0,0.709678515791893,0.5612910352647305,0.44903282821178436,0.0,0.5,0.0,4986daa53ef132f321da7b2a2e1ea955bf977eb3ea808f0e2e2fd6f233653534
PAIR-8a2caf153dbd,MP1-iTE-P0346-01,MP1-TG-P0142-02,P0346,P0142,0,0.7152017652988434,0.5648811474442482,0.4519049179553986,0.0,0.5,0.0,8a2caf153dbd4809038c59cb7f518064c68d18cb3ad67f84554acea68b6ad6e6
PAIR-4cd241e60ffa,MP1-iTE-P0346-01,MP1-TG-P0142-03,P0346,P0142,0,0.7137963771820068,0.7139676451683045,0.5711741161346436,0.0,0.5,1.0,4cd241e60ffa0258df5ddeb6ac7682394495b433e9225a636d1b94451b38d932
PAIR-f0b19aa3cf8b,MP1-iTE-P0346-01,MP1-TG-P0143-01,P0346,P0143,0,0.7010431289672852,0.5556780338287354,0.4445424270629883,0.0,0.5,0.0,f0b19aa3cf8b2d38cedf383e0537f0c91277421db6f9d2132d1927c4a57230f6
PAIR-0d9fbf262c59,MP1-iTE-P0346-01,MP1-TG-P0143-02,P0346,P0143,0,0.6912741810083389,0.4493282176554203,0.35946257412433624,0.0,0.0,0.0,0d9fbf262c59550923a6b3a838f7c6febcd299fc3fc5d32f9ab754f89a4b0da3
PAIR-3cb842940a21,MP1-iTE-P0346-01,MP1-TG-P0145-01,P0346,P0145,0,0.6920472532510757,0.44983071461319923,0.3598645716905594,0.0,0.0,0.0,3cb842940a21c9f6531fcb67485999b3adea88c60318714ae475f4fbcbdc4a61
PAIR-04b2ba751c44,MP1-iTE-P0346-01,MP1-TG-P0145-03,P0346,P0145,0,0.7289046347141266,0.7237880125641823,0.5790304100513459,0.0,0.5,1.0,04b2ba751c448a2f0060380fb5fc4b6daec5135335dd232b5d95d836069a3960
PAIR-3e08b3684f29,MP1-iTE-P0346-01,MP1-TG-P0146-05,P0346,P0146,0,0.6920472532510757,0.44983071461319923,0.3598645716905594,0.0,0.0,0.0,3e08b3684f2905bad9324a9fbf6e92f17e04e12f1184ff60d24f5a63a1826a5e
PAIR-f07f0f9d595c,MP1-iTE-P0346-01,MP1-TG-P0159-02,P0346,P0159,0,0.6863078027963638,0.4461000718176365,0.3568800574541092,0.0,0.0,0.0,f07f0f9d595c22c583323c32db88312376f7ec739807ca1638d81dbe5a739cd4
PAIR-ccaab6bae323,MP1-iTE-P0346-01,MP1-TG-P0159-03,P0346,P0159,0,0.6839174181222916,0.44454632177948955,0.35563705742359164,0.0,0.0,0.0,ccaab6bae32380af277eacea38337aaf084dcf37499aa9a237e2207376ef2d49
PAIR-5e494f7b0b9b,MP1-iTE-P0346-01,MP1-TG-P0175-03,P0346,P0175,0,0.7041995078325272,0.4577296800911427,0.36618374407291415,0.0,0.0,0.0,5e494f7b0b9b9a94addc2dc7a084b8798e2cbfd6b5867562e6371fdaaf48029a
PAIR-a3188df553c5,MP1-iTE-P0346-01,MP1-TG-P0175-04,P0346,P0175,0,0.6899183243513107,0.598446910828352,0.4787575286626816,0.0,0.0,1.0,a3188df553c5f2cfa217eec20eef848754e13fedba2a35bd59c1cf5438007281
PAIR-8de53a928c26,MP1-iTE-P0346-01,MP1-TG-P0180-01,P0346,P0180,0,0.6920472532510757,0.44983071461319923,0.3598645716905594,0.0,0.0,0.0,8de53a928c260881929839ca4b4f859bfb278c15459b80969b7b50bc813eaad5
PAIR-eaf50c6c5c1e,MP1-iTE-P0346-01,MP1-TG-P0197-01,P0346,P0197,0,0.7178901731967926,0.4666286125779152,0.47330289006233217,0.5,0.0,0.0,eaf50c6c5c1ed47b43091c12bab7538b4b50d4cfa0f7ef898a143c6aaf41e9c3
PAIR-e69118d16246,MP1-iTE-P0346-01,MP1-TG-P0197-02,P0346,P0197,0,0.7166538387537003,0.46582499518990517,0.37265999615192413,0.0,0.0,0.0,e69118d16246009929998745c18422e86287b4354e02d57935368c2a7ce2b109
PAIR-29f13f949611,MP1-iTE-P0346-01,MP1-TG-P0197-05,P0346,P0197,0,0.7094334214925766,0.4611317239701748,0.36890537917613986,0.0,0.0,0.0,29f13f949611b001c7f5376ca21bc9938baddec79db63adf1e7dd0365799f458
PAIR-d76b1bd76572,MP1-iTE-P0346-01,MP1-TG-P0247-04,P0346,P0247,0,0.7177312225103378,0.5665252946317196,0.45322023570537573,0.0,0.5,0.0,d76b1bd765726b818da3843538e32b2cf7b5873a75a1ebb8c88201dc246ec9c3
PAIR-9c16513ed5f5,MP1-iTE-P0346-01,MP1-TG-P0267-01,P0346,P0267,0,0.6874477118253708,0.446841012686491,0.35747281014919285,0.0,0.0,0.0,9c16513ed5f5ca0f8842afbfc8361d98c024895996b4a6bda5451af2329c849c
PAIR-27d97669d944,MP1-iTE-P0346-01,MP1-TG-P0142-04,P0346,P0142,0,0.717332199215889,0.5662659294903278,0.4530127435922623,0.0,0.5,0.0,27d97669d944795dbd5689ad236350d3151be9029a377099f7717c51eb829fbb
PAIR-78843eb19d36,MP1-iTE-P0346-02,MP1-TG-P0003-01,P0346,P0003,0,0.6789298057556152,0.5413043737411499,0.43304349899291994,0.0,0.5,0.0,78843eb19d3610cf1cf9c49a629a41ad5efa05ee120bf29ad6d936ec1aec9aa6
PAIR-6fdc2fa9e6be,MP1-iTE-P0346-02,MP1-TG-P0142-02,P0346,P0142,0,0.7260922789573669,0.5719599813222885,0.45756798505783086,0.0,0.5,0.0,6fdc2fa9e6beb754fd5273c06b486a29cfe6d651ae325aec3deaa313addf15a3
PAIR-c61b47f13fe3,MP1-iTE-P0346-02,MP1-TG-P0142-03,P0346,P0142,0,0.7055912613868713,0.45863431990146636,0.36690745592117313,0.0,0.0,0.0,c61b47f13fe32b507bbb75b8bde5cde87ae4d32b973867afdbe1237858bb0a3d
PAIR-023fe0c27edf,MP1-iTE-P0346-02,MP1-TG-P0143-01,P0346,P0143,0,0.687125027179718,0.5466312676668167,0.43730501413345335,0.0,0.5,0.0,023fe0c27edf1ffad35cfb361bcf64966e78c3a74566e657def1ab6e10ace20c
PAIR-54f997341b06,MP1-iTE-P0346-02,MP1-TG-P0145-01,P0346,P0145,0,0.6897182017564774,0.5483168311417103,0.4386534649133682,0.0,0.5,0.0,54f997341b06ce6f547b7477ab424ff9f428dce0c4ebd19a3b4a602aedd8c116
PAIR-4e46fe04119c,MP1-iTE-P0346-02,MP1-TG-P0145-02,P0346,P0145,0,0.673606812953949,0.4378444284200668,0.3502755427360535,0.0,0.0,0.0,4e46fe04119c61ce94ddfe0863194baee76df974f8079e5abcb21925e559ce49
