cutoff_year,ite_donor_material,tg_anchor_material,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,ite_lead_years,ite_count,tg_donor_count,tg_anchor_count,ml_score,graph_score,hybrid_score,material_prediction_score
2026,biomass-derived matrix,carbon nanotube scaffold,8,19,0,10,8,15,5,1.8682174132372196,152,2,3,9,1,13,0.13597005753742003,1.4505269320843088,0.5669789227166276,0.13597005753742003
2026,MXene scaffold,deep-eutectic electrolyte,14,9,7,2,8,8,5,1.8089423171717636,126,1,3,9,5,2,0.13553046016960613,1.4851873536299762,0.5798594847775176,0.13553046016960613
2026,biomass-derived matrix,Cu-based redox electrolyte,8,8,0,4,8,6,3,1.1764782065990644,64,1,3,9,1,8,0.13539817355836106,1.081791569086651,0.43290398126463703,0.13539817355836106
2026,MXene scaffold,glycerol organohydrogel,14,13,7,8,8,11,6,2.185593187904039,182,2,3,9,5,8,0.13534670403820862,1.6197892271662762,0.623887587822014,0.13534670403820862
2026,TEMPO/viologen organic redox,Na-salt electrolyte,4,19,1,9,3,15,4,1.41166376251124,76,2,5,4,1,10,0.13435526795077485,1.1470140515222482,0.4655152224824356,0.13435526795077485
2026,PNIPAM thermoresponsive polymer,graphene/graphene-oxide scaffold,3,15,1,7,2,11,1,0.33380820069533407,45,2,0,2,1,8,0.1328833456407117,0.5639344262295082,0.253864168618267,0.1328833456407117
2026,cyclodextrin host,carbon nanotube scaffold,3,19,2,10,2,15,1,0.318928988903801,57,2,0,2,3,13,0.13180747525612083,0.6018735362997658,0.2713114754098361,0.13180747525612083
2026,PNIPAM thermoresponsive polymer,MXene scaffold,3,14,1,7,2,8,1,0.33380820069533407,42,2,0,2,1,5,0.128252137571626,0.5428571428571428,0.2430913348946136,0.128252137571626
2026,chitosan matrix,Na-salt electrolyte,12,19,2,9,10,15,8,3.051441827074769,228,1,10,9,3,10,0.12803953971232265,1.926639344262295,0.7278688524590163,0.12803953971232265
2026,alginate matrix,Prussian-blue/hexacyanoferrate electrode,12,4,1,4,11,1,2,0.663138725043781,48,2,2,8,1,4,0.12782623250200967,0.7233021077283373,0.3221311475409836,0.12782623250200967
2026,biomass-derived matrix,Prussian-blue/hexacyanoferrate electrode,8,4,0,4,8,1,1,0.48089834696298783,32,2,3,9,1,4,0.1277522135121058,0.5563231850117096,0.24672131147540982,0.1277522135121058
2026,PNIPAM thermoresponsive polymer,PVA polymer matrix,3,23,1,14,2,21,3,1.0633027178417227,69,2,0,2,1,23,0.1267585538171053,0.9265222482435598,0.3874707259953162,0.1267585538171053
2026,chitosan matrix,K-salt electrolyte,12,14,2,8,10,11,5,1.8876431625207037,168,2,10,9,3,12,0.1264184839449357,1.5361826697892271,0.5921545667447307,0.1264184839449357
2026,TEMPO/viologen organic redox,glycerol organohydrogel,4,13,1,8,3,11,3,1.077855561815906,52,2,5,4,1,8,0.1262467421352955,0.9244145199063232,0.3843091334894614,0.1262467421352955
2026,TEMPO/viologen organic redox,ionic-liquid electrolyte,4,20,1,5,3,19,2,0.6989323801259548,80,1,5,4,1,12,0.12569090551067283,1.0404566744730679,0.4108899297423888,0.12569090551067283
2026,TEMPO/viologen organic redox,zwitterionic polymer,4,2,1,2,3,1,0,0.0,8,3,5,4,1,2,0.1246497036689525,0.18729508196721312,0.1360655737704918,0.1246497036689525
2026,biomass-derived matrix,ionic-liquid electrolyte,8,20,0,5,8,19,4,1.4366042226156943,160,2,3,9,1,12,0.12446901821025345,1.402166276346604,0.5416861826697892,0.12446901821025345
2026,MoS2 scaffold,ethylene-glycol organohydrogel,2,8,0,4,2,5,1,0.32351545314867247,16,2,3,2,0,6,0.12362480998925561,0.3989461358313817,0.18313817330210772,0.12362480998925561
2026,cyclodextrin host,PVA polymer matrix,3,23,2,14,2,21,2,0.7797424905025602,69,1,0,2,3,23,0.12361435775106003,0.9406908665105387,0.389344262295082,0.12361435775106003
2026,PNIPAM thermoresponsive polymer,Na-salt electrolyte,3,19,1,9,2,15,1,0.33380820069533407,57,1,0,2,1,10,0.12306265182329156,0.7182669789227166,0.3093676814988291,0.12306265182329156
2026,PNIPAM thermoresponsive polymer,Li-salt electrolyte,3,17,1,6,2,14,3,1.0633027178417227,51,2,0,2,1,9,0.12289027302134653,0.8234777517564402,0.34660421545667447,0.12289027302134653
2026,alginate matrix,Cu-based redox electrolyte,12,8,1,4,11,6,2,0.6978521705937522,96,2,2,8,1,8,0.12285727380173651,0.9429742388758783,0.38840749414519904,0.12285727380173651
2026,deep-eutectic electrolyte,gelatin matrix,9,15,2,7,8,14,5,1.85283730616185,135,2,11,12,2,13,0.12285381350920421,1.456030444964871,0.5519906323185012,0.12285381350920421
2026,TEMPO/viologen organic redox,silica/inorganic nanoparticle filler,4,13,1,6,3,7,2,0.7127313823852852,52,2,5,4,1,5,0.12250620297697892,0.8295667447306792,0.3471896955503513,0.12250620297697892
2026,deep-eutectic electrolyte,ethylene-glycol organohydrogel,9,8,2,4,8,5,4,1.4112388689937048,72,2,11,12,2,6,0.12162627343462316,1.1430913348946135,0.4468384074941453,0.12162627343462316
2026,glycerol organohydrogel,polyaniline conductor,13,9,8,4,11,6,3,1.0880291325381468,117,2,0,10,8,3,0.12096049088313036,1.121662763466042,0.43231850117096027,0.12096049088313036
2026,PAM/polyacrylamide matrix,metal-oxide electrode,14,8,4,5,11,4,6,2.157063199428097,112,2,1,12,4,6,0.12080575989704613,1.3515807962529274,0.5121779859484779,0.12080575989704613
2026,PNIPAM thermoresponsive polymer,carbon nanotube scaffold,3,19,1,10,2,15,2,0.6734314725904427,57,2,0,2,1,13,0.12013048892674788,0.7375878220140515,0.31346604215456675,0.12013048892674788
2026,PAM/polyacrylamide matrix,cyclodextrin host,14,3,4,2,11,2,2,0.7797424905025602,42,2,1,12,4,3,0.12010256685211054,0.7368852459016394,0.30960187353629975,0.12010256685211054
2026,MXene scaffold,quinone redox electrolyte,14,1,7,1,8,0,1,0.48089834696298783,14,2,3,9,5,3,0.11963869415660795,0.41814988290398125,0.18243559718969554,0.11963869415660795
2026,PNIPAM thermoresponsive polymer,ionic-liquid electrolyte,3,20,1,5,2,19,2,0.7294945171463887,60,1,0,2,1,12,0.11835646777647307,0.8903981264637003,0.36124121779859486,0.11835646777647307
2026,alginate matrix,metal-oxide electrode,12,8,1,5,11,4,4,1.3513370870164372,96,2,2,8,1,6,0.11822571232762626,1.1337236533957846,0.43348946135831384,0.11822571232762626
2026,cyclodextrin host,ionic-liquid electrolyte,3,20,2,5,2,19,3,1.0986714794063612,60,2,0,2,3,12,0.11791164189442205,0.8962529274004682,0.3611241217798595,0.11791164189442205
2026,alginate matrix,zwitterionic polymer,12,2,1,2,11,1,1,0.318928988903801,24,2,2,8,1,2,0.11601867295855758,0.4064988290398127,0.17154566744730682,0.11601867295855758
2026,cyclodextrin host,graphene/graphene-oxide scaffold,3,15,2,7,2,11,1,0.3898712452512801,45,2,0,2,3,8,0.1156070700117659,0.5844847775175644,0.2392271662763466,0.1156070700117659
2026,PAM/polyacrylamide matrix,polyaniline conductor,14,9,4,4,11,6,5,1.847169750858282,126,2,1,12,4,3,0.11541415119932133,1.36615925058548,0.5139344262295081,0.11541415119932133
2026,zwitterionic polymer,ionic-liquid electrolyte,2,20,2,5,1,19,2,0.7088002341550811,40,2,1,2,2,12,0.11535739152990661,0.6996487119437939,0.2862997658079625,0.11535739152990661
2026,zwitterionic polymer,Li-salt electrolyte,2,17,2,6,1,14,2,0.7088002341550811,34,2,1,2,2,9,0.11506286054579895,0.6434426229508197,0.2580796252927401,0.11506286054579895
2026,alginate matrix,gelatin matrix,12,15,1,7,11,14,7,2.4694085944738733,180,1,2,8,1,13,0.11480296092374918,1.7142271662763464,0.6286885245901639,0.11480296092374918
2026,MoS2 scaffold,acetonitrile/nitrile solvent,2,5,0,4,2,2,0,0.0,10,3,3,2,0,6,0.11381081309276907,0.18723653395784542,0.1148711943793911,0.11381081309276907
2026,alginate matrix,ethylene-glycol organohydrogel,12,8,1,4,11,5,4,1.3906369968112797,96,2,2,8,1,6,0.11366890070762568,1.1400468384074942,0.4306791569086651,0.11366890070762568
2026,alginate matrix,polyaniline conductor,12,9,1,4,11,6,4,1.4337920829151085,108,1,2,8,1,3,0.11284256534564849,1.2954332552693206,0.48313817330210773,0.11284256534564849
2026,PAM/polyacrylamide matrix,glycerol organohydrogel,14,13,4,8,11,11,9,3.265694204148669,182,1,1,12,4,8,0.11224101042972476,1.8089578454332553,0.6604215456674473,0.11224101042972476
2026,biomass-derived matrix,Li-salt electrolyte,8,17,0,6,8,14,4,1.5247267738179335,136,2,3,9,1,9,0.11180733070663765,1.358255269320843,0.5043325526932084,0.11180733070663765
2026,cyclodextrin host,deep-eutectic electrolyte,3,9,2,2,2,8,1,0.318928988903801,27,2,0,2,3,2,0.11037910101487293,0.395784543325527,0.1594847775175644,0.11037910101487293
2026,PNIPAM thermoresponsive polymer,glycerol organohydrogel,3,13,1,8,2,11,2,0.7294945171463887,39,2,0,2,1,8,0.11029675724582981,0.6716627634660421,0.2637002341920375,0.11029675724582981
2026,chitosan matrix,cyclodextrin host,12,3,2,2,10,2,2,0.7088002341550811,36,2,10,9,3,3,0.11001649478793436,0.7215456674473067,0.28875878220140516,0.11001649478793436
2026,deep-eutectic electrolyte,ionic-liquid electrolyte,9,20,2,5,8,19,5,1.7733229440013345,180,2,11,12,2,12,0.10954305630602071,1.5664519906323184,0.5771662763466042,0.10954305630602071
2026,MoS2 scaffold,K-salt electrolyte,2,14,0,8,2,11,2,0.663138725043781,28,2,3,2,0,12,0.10951624773455618,0.5980679156908665,0.2300351288056206,0.10951624773455618
2026,biomass-derived matrix,acetonitrile/nitrile solvent,8,5,0,4,8,2,0,0.0,40,3,3,9,1,6,0.10849800515620561,0.4144028103044497,0.1629976580796253,0.10849800515620561
2026,alginate matrix,Na-salt electrolyte,12,19,1,9,11,15,9,3.2143003249776685,228,1,2,8,1,10,0.10794692413262172,1.9000585480093675,0.6766978922716628,0.10794692413262172
2026,biomass-derived matrix,Na-salt electrolyte,8,19,0,9,8,15,6,2.2964257512686332,152,2,3,9,1,10,0.10756012019930522,1.5159250585480093,0.5556206088992974,0.10756012019930522
2026,deep-eutectic electrolyte,silica/inorganic nanoparticle filler,9,13,2,6,8,7,4,1.4112388689937048,117,2,11,12,2,5,0.10741279344008522,1.3046838407494146,0.478688524590164,0.10741279344008522
2026,MXene scaffold,chitosan matrix,14,12,7,2,8,10,4,1.523506781813403,168,2,3,9,5,3,0.1071899194893213,1.4344847775175644,0.5174473067915691,0.1071899194893213
2026,alginate matrix,ionic-liquid electrolyte,12,20,1,5,11,19,8,2.916733330096292,240,2,2,8,1,12,0.10679339221042579,1.7973653395784543,0.6460187353629977,0.10679339221042579
2026,chitosan matrix,metal-oxide electrode,12,8,2,5,10,4,4,1.5087199808307525,96,1,10,9,3,6,0.1064065315588852,1.303864168618267,0.4747072599531616,0.1064065315588852
2026,deep-eutectic electrolyte,zwitterionic polymer,9,2,2,2,8,1,1,0.318928988903801,18,2,11,12,2,2,0.10599817634965691,0.4421545667447307,0.16943793911007027,0.10599817634965691
2026,PAM/polyacrylamide matrix,acetonitrile/nitrile solvent,14,5,4,4,11,2,2,0.7428273691160412,70,2,1,12,4,6,0.10471079324978425,0.885304449648712,0.33606557377049184,0.10471079324978425
2026,deep-eutectic electrolyte,metal-oxide electrode,9,8,2,5,8,4,3,1.1233427890154613,72,2,11,12,2,6,0.10456463287768042,1.0756440281030444,0.3824355971896955,0.10456463287768042
2026,PNIPAM thermoresponsive polymer,chitosan matrix,3,12,1,2,2,10,2,0.6734314725904427,36,2,0,2,1,3,0.10417522619272576,0.5982435597189696,0.2240632318501171,0.10417522619272576
2026,cyclodextrin host,Li-salt electrolyte,3,17,2,6,2,14,2,0.7088002341550811,51,2,0,2,3,9,0.10379966278381142,0.7233606557377049,0.2818501170960187,0.10379966278381142
2026,MXene scaffold,PEDOT:PSS conductor,14,13,7,1,8,13,10,3.9695132566283853,182,2,3,9,5,3,0.10253542018000095,1.785245901639344,0.6341920374707259,0.10253542018000095
2026,deep-eutectic electrolyte,Li-salt electrolyte,9,17,2,6,8,14,6,2.1077864607113357,153,2,11,12,2,9,0.10244521572167993,1.5474824355971897,0.5557377049180328,0.10244521572167993
2026,alginate matrix,Li-salt electrolyte,12,17,1,6,11,14,9,3.1846542238039217,204,2,2,8,1,9,0.1017926087635809,1.7717213114754098,0.6234192037470726,0.1017926087635809
2026,deep-eutectic electrolyte,graphene/graphene-oxide scaffold,9,15,2,7,8,11,5,1.777909408246206,135,2,11,12,2,8,0.10165569791338636,1.4433840749414517,0.5099531615925059,0.10165569791338636
2026,PAM/polyacrylamide matrix,cellulose nanofiber matrix,14,18,4,6,11,17,10,4.007430290891343,252,1,1,12,4,8,0.10156870921447164,1.961065573770492,0.6918032786885245,0.10156870921447164
2026,biomass-derived matrix,metal-oxide electrode,8,8,0,5,8,4,3,1.0906279663545007,64,1,3,9,1,6,0.10153361109108781,1.0670374707259953,0.3728337236533958,0.10153361109108781
2026,zwitterionic polymer,Na-salt electrolyte,2,19,2,9,1,15,1,0.318928988903801,38,2,1,2,2,10,0.10130929030983113,0.5125878220140515,0.1870608899297424,0.10130929030983113
2026,chitosan matrix,zwitterionic polymer,12,2,2,2,10,1,1,0.318928988903801,24,2,10,9,3,2,0.10017313938286641,0.4560304449648712,0.16416861826697893,0.10017313938286641
2026,TEMPO/viologen organic redox,MXene scaffold,4,14,1,7,3,8,2,0.6797844569565277,56,2,5,4,1,5,0.09981626716754897,0.8168032786885246,0.30339578454332555,0.09981626716754897
2026,deep-eutectic electrolyte,polyaniline conductor,9,9,2,4,8,6,4,1.4543939550975336,81,2,11,12,2,3,0.09964164654805308,1.186943793911007,0.4258782201405152,0.09964164654805308
2026,cyclodextrin host,glycerol organohydrogel,3,13,2,8,2,11,2,0.7088002341550811,39,2,0,2,3,8,0.09926092387451525,0.6542740046838408,0.23629976580796255,0.09926092387451525
2026,chitosan matrix,Li-salt electrolyte,12,17,2,6,10,14,7,2.631924480649743,204,2,10,9,3,9,0.0984948963335015,1.7631147540983605,0.6099531615925058,0.0984948963335015
2026,alginate matrix,MXene scaffold,12,14,1,7,11,8,7,2.5313561382810006,168,1,2,8,1,5,0.09547409360340381,1.6862412177985948,0.589344262295082,0.09547409360340381
2026,deep-eutectic electrolyte,glycerol organohydrogel,9,13,2,8,8,11,4,1.3280439702087756,117,1,11,12,2,8,0.09467647584344041,1.3836651053864168,0.48957845433255265,0.09467647584344041
2026,alginate matrix,silica/inorganic nanoparticle filler,12,13,1,6,11,7,8,2.933572436778613,156,2,2,8,1,5,0.0944741343922152,1.6098946135831382,0.560304449648712,0.0944741343922152
2026,deep-eutectic electrolyte,Na-salt electrolyte,9,19,2,9,8,15,6,2.1077864607113357,171,2,11,12,2,10,0.09445524795836119,1.6107142857142858,0.5610070257611242,0.09445524795836119
2026,PNIPAM thermoresponsive polymer,cellulose nanofiber matrix,3,18,1,6,2,17,3,1.0633027178417227,54,2,0,2,1,8,0.09441879924927123,0.8468969555035128,0.30597189695550353,0.09441879924927123
2026,TEMPO/viologen organic redox,cellulose nanofiber matrix,4,18,1,6,3,17,3,1.0656875062500464,72,1,5,4,1,8,0.09176746453300125,1.1282786885245901,0.39192037470726,0.09176746453300125
2026,TEMPO/viologen organic redox,chitosan matrix,4,12,1,2,3,10,2,0.7127313823852852,48,2,5,4,1,3,0.09062154035739081,0.8120023419203747,0.2921545667447307,0.09062154035739081
2026,alginate matrix,graphene/graphene-oxide scaffold,12,15,1,7,11,11,9,3.3395428858259573,180,2,2,8,1,8,0.08962729378800677,1.717622950819672,0.595784543325527,0.08962729378800677
2026,PNIPAM thermoresponsive polymer,PAM/polyacrylamide matrix,3,14,1,4,2,11,2,0.7294945171463887,42,2,0,2,1,4,0.08812373044540237,0.6985948477751757,0.24713114754098361,0.08812373044540237
2026,MoS2 scaffold,gelatin matrix,2,15,0,7,2,14,2,0.663138725043781,30,2,3,2,0,13,0.08732075638177111,0.6121194379391101,0.21282201405152226,0.08732075638177111
2026,chitosan matrix,glycerol organohydrogel,12,13,2,8,10,11,4,1.4067448155577158,156,1,10,9,3,8,0.08577484111903336,1.5005854800936766,0.5217798594847776,0.08577484111903336
2026,PAM/polyacrylamide matrix,deep-eutectic electrolyte,14,9,4,2,11,8,4,1.3989862265562547,126,2,1,12,4,2,0.08568381978896747,1.2741217798594846,0.44180327868852465,0.08568381978896747
2026,cyclodextrin host,Na-salt electrolyte,3,19,2,9,2,15,2,0.7088002341550811,57,2,0,2,3,10,0.08479173118621328,0.7655152224824356,0.2765807962529274,0.08479173118621328
2026,MoS2 scaffold,PVA polymer matrix,2,23,0,14,2,21,2,0.663138725043781,46,2,3,2,0,23,0.08392169456937158,0.7374121779859485,0.2635831381733021,0.08392169456937158
2026,biomass-derived matrix,ethylene-glycol organohydrogel,8,8,0,4,8,5,1,0.318928988903801,64,2,3,9,1,6,0.08350743481239403,0.701639344262295,0.24601873536299768,0.08350743481239403
2026,biomass-derived matrix,graphene/graphene-oxide scaffold,8,15,0,7,8,11,4,1.5750671579829878,120,2,3,9,1,8,0.08321711169146868,1.3189110070257613,0.4537470725995317,0.08321711169146868
2026,chitosan matrix,graphene/graphene-oxide scaffold,12,15,2,7,10,11,6,2.3426415929196884,180,2,10,9,3,8,0.08293191072879838,1.6401053864168618,0.5625292740046839,0.08293191072879838
2026,PAM/polyacrylamide matrix,ethylene-glycol organohydrogel,14,8,4,4,11,5,2,0.6764715770134336,112,2,1,12,4,6,0.08234821142032962,0.9944379391100703,0.3394613583138173,0.08234821142032962
2026,graphene/graphene-oxide scaffold,quinone redox electrolyte,15,1,7,1,11,0,0,0.0,15,3,0,33,8,3,0.08181553646229552,0.1518735362997658,0.06159250585480093,0.08181553646229552
2026,silica/inorganic nanoparticle filler,quinone redox electrolyte,13,1,6,1,7,0,0,0.0,13,3,27,16,5,3,0.08148759401577584,0.264519906323185,0.09121779859484777,0.08148759401577584
2026,biomass-derived matrix,glycerol organohydrogel,8,13,0,8,8,11,5,1.8917238359291129,104,2,3,9,1,8,0.07930941467765383,1.2851873536299763,0.43594847775175644,0.07930941467765383
2026,MoS2 scaffold,cyclodextrin host,2,3,0,2,2,2,0,0.0,6,3,3,2,0,3,0.07910400216124487,0.15796252927400467,0.06065573770491803,0.07910400216124487
2026,alginate matrix,glycerol organohydrogel,12,13,1,8,11,11,7,2.4158597968626907,156,1,2,8,1,8,0.0790156472207794,1.6420960187353628,0.5606557377049181,0.0790156472207794
2026,MoS2 scaffold,Cu-based redox electrolyte,2,8,0,4,2,6,0,0.0,16,3,3,2,0,8,0.0787319894371372,0.2293911007025761,0.08032786885245902,0.0787319894371372
2026,biomass-derived matrix,cyclodextrin host,8,3,0,2,8,2,1,0.318928988903801,24,2,3,9,1,3,0.0783382149034047,0.4252927400468385,0.1297423887587822,0.0783382149034047
2026,MoS2 scaffold,carbon nanotube scaffold,2,19,0,10,2,15,2,0.663138725043781,38,2,3,2,0,13,0.07665959663069645,0.6683255269320844,0.21873536299765806,0.07665959663069645
2026,MoS2 scaffold,zwitterionic polymer,2,2,0,2,2,1,0,0.0,4,3,3,2,0,2,0.07649667011634853,0.14859484777517565,0.05351288056206089,0.07649667011634853
2026,biomass-derived matrix,zwitterionic polymer,8,2,0,2,8,1,1,0.318928988903801,16,2,3,9,1,2,0.07486410331866086,0.38313817330210775,0.10749414519906322,0.07486410331866086
2026,alginate matrix,PAM/polyacrylamide matrix,12,14,1,4,11,11,7,2.4868020532101696,168,1,2,8,1,4,0.07459936292680261,1.6799180327868852,0.5648711943793912,0.07459936292680261
2026,alginate matrix,cellulose nanofiber matrix,12,18,1,6,11,17,9,3.3034513894772433,216,1,2,8,1,8,0.07341157651179095,1.8944379391100703,0.6310304449648713,0.07341157651179095
2026,chitosan matrix,ethylene-glycol organohydrogel,12,8,2,4,10,5,3,1.0426084348504152,96,2,10,9,3,6,0.07200045438428535,1.1015807962529274,0.3592505854800937,0.07200045438428535
2026,PNIPAM thermoresponsive polymer,PEDOT:PSS conductor,3,13,1,1,2,13,2,0.6734314725904427,39,2,0,2,1,3,0.07123663255606448,0.6263466042154567,0.19935597189695553,0.07123663255606448
2026,alginate matrix,deep-eutectic electrolyte,12,9,1,2,11,8,6,2.096838397150007,108,2,2,8,1,2,0.07114622761943545,1.330152224824356,0.4428571428571429,0.07114622761943545
2026,biomass-derived matrix,cellulose nanofiber matrix,8,18,0,6,8,17,3,1.152971783907171,144,1,3,9,1,8,0.06860419362519797,1.37019906323185,0.4572599531615925,0.06860419362519797
2026,TEMPO/viologen organic redox,PEDOT:PSS conductor,4,13,1,1,3,13,3,1.0327405808212888,52,2,5,4,1,3,0.06796070581476858,0.9101873536299765,0.30573770491803276,0.06796070581476858
2026,chitosan matrix,polyaniline conductor,12,9,2,4,10,6,3,1.1135506911978943,108,2,10,9,3,3,0.0638485407748742,1.1774590163934424,0.3932084309133489,0.0638485407748742
2026,MoS2 scaffold,Na-salt electrolyte,2,19,0,9,2,15,1,0.32351545314867247,38,1,3,2,0,10,0.06311463114256538,0.6516393442622951,0.20362997658079626,0.06311463114256538
2026,biomass-derived matrix,polyaniline conductor,8,9,0,4,8,6,1,0.3459762562611936,72,2,3,9,1,3,0.06086667568980343,0.7888758782201405,0.26065573770491807,0.06086667568980343
2026,MoS2 scaffold,silica/inorganic nanoparticle filler,2,13,0,6,2,7,2,0.663138725043781,26,2,3,2,0,5,0.06062627962830967,0.5687939110070258,0.16926229508196722,0.06062627962830967
2026,alginate matrix,chitosan matrix,12,12,1,2,11,10,5,1.7966160608089958,144,2,2,8,1,3,0.06031794450511384,1.4060889929742388,0.46451990632318496,0.06031794450511384
2026,biomass-derived matrix,MXene scaffold,8,14,0,7,8,8,5,1.9798463871313523,112,2,3,9,1,5,0.05998057627700103,1.33307962529274,0.43782201405152227,0.05998057627700103
2026,biomass-derived matrix,silica/inorganic nanoparticle filler,8,13,0,6,8,7,3,1.0906279663545007,104,2,3,9,1,5,0.05789215569911128,1.114110070257611,0.35784543325526935,0.05789215569911128
2026,MoS2 scaffold,Li-salt electrolyte,2,17,0,6,2,14,2,0.663138725043781,34,2,3,2,0,9,0.05761019264434142,0.6355386416861827,0.19262295081967215,0.05761019264434142
2026,cellulose nanofiber matrix,quinone redox electrolyte,18,1,6,1,17,0,0,0.0,18,3,1,47,8,3,0.057482847986491115,0.2148126463700234,0.05936768149882904,0.057482847986491115
2026,PAM/polyacrylamide matrix,PEDOT:PSS conductor,14,13,4,1,11,13,7,2.539749146618152,182,2,1,12,4,3,0.05625990250694174,1.6412763466042155,0.5411007025761124,0.05625990250694174
2026,polyaniline conductor,zwitterionic polymer,9,2,4,2,6,1,0,0.0,18,3,16,10,3,2,0.05459716643255294,0.30035128805620603,0.07447306791569086,0.05459716643255294
2026,MoS2 scaffold,ionic-liquid electrolyte,2,20,0,5,2,19,1,0.3396232718951086,40,2,3,2,0,12,0.054452894972113926,0.6013466042154567,0.1771662763466042,0.054452894972113926
2026,polyaniline conductor,quinone redox electrolyte,9,1,4,1,6,0,0,0.0,9,3,16,10,3,3,0.05428516550659823,0.23360655737704916,0.06217798594847775,0.05428516550659823
2026,glycerol organohydrogel,quinone redox electrolyte,13,1,8,1,11,0,0,0.0,13,3,0,10,8,3,0.054086442241640824,0.1401639344262295,0.033957845433255265,0.054086442241640824
2026,MoS2 scaffold,graphene/graphene-oxide scaffold,2,15,0,7,2,11,1,0.32351545314867247,30,2,3,2,0,8,0.049616934263784024,0.5043325526932084,0.13512880562060892,0.049616934263784024
2026,alginate matrix,PEDOT:PSS conductor,12,13,1,1,11,13,5,1.7992714022686305,156,2,2,8,1,3,0.04932497115451098,1.4446135831381732,0.4631147540983606,0.04932497115451098
2026,chitosan matrix,deep-eutectic electrolyte,12,9,2,2,10,8,5,2.0604681733323367,108,2,10,9,3,2,0.04613496116998517,1.3459016393442622,0.43032786885245905,0.04613496116998517
2026,biomass-derived matrix,PAM/polyacrylamide matrix,8,14,0,4,8,11,4,1.4965984154018446,112,2,3,9,1,4,0.04548489983232686,1.254742388758782,0.40058548009367684,0.04548489983232686
2026,biomass-derived matrix,deep-eutectic electrolyte,8,9,0,2,8,8,3,1.1458035921279826,72,1,3,9,1,2,0.042459189582925896,1.1274004683840748,0.3510538641686183,0.042459189582925896
2026,biomass-derived matrix,quinone redox electrolyte,8,1,0,1,8,0,0,0.0,8,3,3,9,1,3,0.039905901909176165,0.16850117096018735,0.036651053864168615,0.039905901909176165
2026,alginate matrix,quinone redox electrolyte,12,1,1,1,11,0,0,0.0,12,3,2,8,1,3,0.03933246074579701,0.1766393442622951,0.0373536299765808,0.03933246074579701
2026,MoS2 scaffold,MXene scaffold,2,14,0,7,2,8,1,0.32351545314867247,28,2,3,2,0,5,0.039233387405837414,0.49028103044496496,0.1278688524590164,0.039233387405837414
2026,MoS2 scaffold,glycerol organohydrogel,2,13,0,8,2,11,2,0.663138725043781,26,2,3,2,0,8,0.03797784105039717,0.5687939110070258,0.15368852459016394,0.03797784105039717
2026,biomass-derived matrix,chitosan matrix,8,12,0,2,8,10,4,1.6499950558986316,96,1,3,9,1,3,0.03629786668140045,1.2878805620608897,0.40784543325526934,0.03629786668140045
2026,MoS2 scaffold,deep-eutectic electrolyte,2,9,0,2,2,8,1,0.32351545314867247,18,2,3,2,0,2,0.03125919924509392,0.4165105386416862,0.09648711943793911,0.03125919924509392
2026,MoS2 scaffold,cellulose nanofiber matrix,2,18,0,6,2,17,2,0.663138725043781,36,2,3,2,0,8,0.03078382080283434,0.6507611241217799,0.18243559718969557,0.03078382080283434
2026,PAM/polyacrylamide matrix,quinone redox electrolyte,14,1,4,1,11,0,0,0.0,14,3,1,12,4,3,0.030707642287064678,0.17851288056206088,0.03395784543325527,0.030707642287064678
2026,deep-eutectic electrolyte,quinone redox electrolyte,9,1,2,1,8,0,0,0.0,9,3,11,12,2,3,0.028389452065371315,0.22166276346604213,0.04531615925058548,0.028389452065371315
2026,biomass-derived matrix,PEDOT:PSS conductor,8,13,0,1,8,13,5,2.003352809823246,104,2,3,9,1,3,0.02749718714831312,1.2872950819672129,0.4022248243559719,0.02749718714831312
2026,MoS2 scaffold,chitosan matrix,2,12,0,2,2,10,1,0.3396232718951086,24,2,3,2,0,3,0.026911241490561445,0.4584894613583138,0.11065573770491803,0.026911241490561445
2026,MoS2 scaffold,polyaniline conductor,2,9,0,4,2,6,0,0.0,18,3,3,2,0,3,0.02605128810734037,0.24695550351288054,0.05199063231850117,0.02605128810734037
2026,MoS2 scaffold,PAM/polyacrylamide matrix,2,14,0,4,2,11,2,0.663138725043781,28,2,3,2,0,4,0.024271650178240355,0.5980679156908665,0.15544496487119439,0.024271650178240355
2026,chitosan matrix,quinone redox electrolyte,12,1,2,1,10,0,0,0.0,12,3,10,9,3,3,0.023889048081470108,0.22617096018735364,0.0427400468384075,0.023889048081470108
2026,MoS2 scaffold,PEDOT:PSS conductor,2,13,0,1,2,13,1,0.3396232718951086,26,2,3,2,0,3,0.018979009231900462,0.47839578454332554,0.11194379391100703,0.018979009231900462
