cutoff_year,concept_u,concept_v,u_type,v_type,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,dprev,future_edge_label,future_example_title,future_window,ml_score,graph_score,hybrid_score
2022,functional theory,substitution creates,material_system,material_system,4,8,0,0,4,8,0,0.0,32,3,0.011321450596916851,0,0,1,0,0,3,0,,2023-2026,0.06412852530658776,0.6324722268743371,0.17602020878691454
2022,functional theory,substitution in,material_system,material_system,4,4,0,0,4,4,0,0.0,16,3,0.015117917205041837,0,0,1,0,0,3,0,,2023-2026,0.05514377431658187,0.43692709205604874,0.06595210182548987
2022,functional theory,superionic conductor,material_system,material_system,4,9,0,0,4,9,1,0.2506903984389969,36,2,0.0030459929234493035,0,0,1,0,0,2,0,,2023-2026,0.10866628550859404,0.9726762686317199,0.4686791715513873
2022,functional theory,superionic conductors,material_system,material_system,4,15,0,0,4,15,1,0.2506903984389969,60,2,0.0028742458595952796,0,0,1,0,0,2,0,,2023-2026,0.13080041542311788,1.1709568469826384,0.5684335398872327
2022,functional theory,superionic phase,material_system,material_system,4,22,0,0,4,22,1,0.2506903984389969,88,2,0.00310183211066713,0,0,1,0,0,2,0,,2023-2026,0.15867536415820946,1.308895774018869,0.6344805448556914
2022,functional theory,thermal charging redox storage,material_system,device_function,4,36,0,0,4,36,1,0.2506903984389969,144,2,0.033601863964942684,1,0,1,0,0,2,1,"Density Functional Theory Study of AlN Nanosheets with Biphenylene Structure: Stability, Electronic, Thermoelectric, Mechanical, and Optical Properties",2023-2026,0.42195175803903456,1.483171439736504,0.921470440462234
2022,functional theory,thermogalvanic redox,material_system,material_system,4,8,0,0,4,8,0,0.0,32,3,0.02959105952879312,0,0,1,0,0,3,0,,2023-2026,0.06565897767582965,0.6480419248590409,0.19276782225199576
2022,functional theory,thermoresponsive micellization p/n conversion,material_system,phase_or_species_transition,4,6,0,0,4,6,0,0.0,24,3,0.027677751243289594,1,0,1,0,0,3,0,,2023-2026,0.16653452544413913,0.542844582147044,0.4344107631329202
2022,functional theory,transition in,material_system,material_system,4,5,0,0,4,5,0,0.0,20,3,0.020211743322665766,0,0,1,0,0,3,0,,2023-2026,0.057749596853380616,0.49137916596884945,0.09937475576397031
2022,functional theory,transport determine,material_system,material_system,4,3,0,0,4,3,0,0.0,12,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.05192789619646182,0.3438243175347513,0.024945570256238486
2022,functional theory,transport in,material_system,material_system,4,29,0,0,4,29,1,0.2506903984389969,116,2,0.0,0,0,1,0,0,2,0,,2023-2026,0.1869523386766456,1.3709428906380838,0.6911265561324178
2022,functional theory,transport properties of,material_system,material_system,4,24,0,0,4,24,0,0.0,96,3,0.0,0,0,1,0,0,3,0,,2023-2026,0.11145287998695617,1.0079788421816558,0.484907608999051
2022,functional theory,ultralow thermal conductivity,material_system,material_system,4,17,0,0,4,17,1,0.2506903984389969,68,2,0.04745263973177155,0,0,1,0,0,2,0,,2023-2026,0.1445387421856246,1.2523335008094678,0.6049098420141796
2022,functional theory,ultralow thermal conductivity in,material_system,material_system,4,4,0,0,4,4,0,0.0,16,3,0.04671564810451203,0,0,1,0,0,3,0,,2023-2026,0.05751012874189294,0.45331184056271984,0.08525093507508513
2022,gel-confined redox transport,high-entropy redox/ion coupling,gel_microstructure,solvation_entropy,20,7,0,0,20,7,0,0.0,140,3,0.0719889306958334,1,0,1,0,0,3,0,,2023-2026,0.3131995719939954,1.1749385920839612,0.803134594986881
2022,gel-confined redox transport,hole concentration,gel_microstructure,material_system,20,9,0,0,20,9,0,0.0,180,3,0.013354351684187875,1,0,1,0,0,3,0,,2023-2026,0.306757867038557,1.2082663428794729,0.8040612962652822
2022,gel-confined redox transport,hole transport,gel_microstructure,material_system,20,4,0,0,20,4,0,0.0,80,3,0.30542746474512117,1,0,1,0,0,3,0,,2023-2026,0.30440488127194526,1.022284095349746,0.751621727237202
2022,gel-confined redox transport,imidazolium ionic liquids,gel_microstructure,material_system,20,8,0,0,20,8,1,0.2506903984389969,160,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3774946197940787,1.4473678334170712,0.8991040026796182
2022,gel-confined redox transport,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,20,15,0,0,20,15,4,1.3614564573556822,300,2,0.044425593943560465,1,0,1,0,0,2,1,Solvent Replacement-Driven Ionic Liquid Thermoelectric Gel for Self-Powered Morse Code Communication Assisted by Machine Learning,2023-2026,0.5626567111783978,1.761258583151901,0.9856807904873557
2022,gel-confined redox transport,imidazolium-based ionic liquids,gel_microstructure,material_system,20,5,0,0,20,5,1,0.2506903984389969,100,2,0.007446258793039398,1,0,1,0,0,2,0,,2023-2026,0.3106059056935426,1.3673002847094289,0.8347820018980628
2022,gel-confined redox transport,in ionic liquid,gel_microstructure,material_system,20,11,0,0,20,11,1,0.29401410379520604,220,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.30840204810574884,1.5368140456651591,0.8582984424719478
2022,gel-confined redox transport,in ionic liquids,gel_microstructure,material_system,20,9,0,0,20,9,2,0.7872506057680129,180,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3709809813853635,1.6114497850722937,0.9220566069335121
2022,gel-confined redox transport,in pedot:pss,gel_microstructure,material_system,20,13,0,0,20,13,0,0.0,260,3,0.013487007667540593,1,0,1,0,0,3,0,,2023-2026,0.429085710253656,1.2569516552224644,0.8908697593926198
2022,gel-confined redox transport,in superionic,gel_microstructure,material_system,20,16,0,0,20,16,0,0.0,320,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.29121838677613654,1.2315036565622732,0.7925361469323955
2022,gel-confined redox transport,increases carrier concentration,gel_microstructure,material_system,20,3,0,0,20,3,0,0.0,60,3,0.009132350894076685,1,0,1,0,0,3,0,,2023-2026,0.2687709932642844,0.8747934461005974,0.6684809914587171
2022,gel-confined redox transport,increasing ionic conductivity,gel_microstructure,material_system,20,5,0,0,20,5,2,0.6838853490464861,100,2,0.0047968924606843965,1,0,1,0,0,2,0,,2023-2026,0.473646392564896,1.4955255959359124,0.9344023893261877
2022,gel-confined redox transport,interactions in,gel_microstructure,material_system,20,5,0,0,20,5,0,0.0,100,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.3337653925897943,1.0249218444704962,0.779364148942109
2022,gel-confined redox transport,inversion of,gel_microstructure,material_system,20,3,0,0,20,3,1,0.4170323914242463,60,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.34033075016726694,1.2182116340088203,0.8377072517166304
2022,gel-confined redox transport,investigation of,gel_microstructure,material_system,20,13,0,0,20,13,1,0.31066746727980593,260,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3285966710671689,1.5662605370401383,0.8814087534193045
2022,gel-confined redox transport,investigations of,gel_microstructure,material_system,20,8,0,0,20,8,0,0.0,160,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.4801680696374939,1.139084742924133,0.8732345224138893
2022,gel-confined redox transport,iodide/triiodide redox chemistry,gel_microstructure,redox_chemistry,20,16,0,0,20,16,0,0.0,320,3,0.08165684772424361,1,0,1,0,0,3,0,,2023-2026,0.4519325754358362,1.2984522413889354,0.9029392061631216
2022,gel-confined redox transport,ion channels,gel_microstructure,transport_mechanism,20,8,0,0,20,8,0,0.0,160,3,0.0,1,0,1,0,0,3,1,Enhancing thermoelectric conversion efficiency of hydrogel-based supercapacitors by the three-dimensional ion channels hydration,2023-2026,0.4801680696374939,1.139084742924133,0.8732345224138893
2022,gel-confined redox transport,ion diffusion,gel_microstructure,transport_mechanism,20,5,0,0,20,5,0,0.0,100,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.3337653925897943,1.0249218444704962,0.779364148942109
2022,gel-confined redox transport,ion exchange,gel_microstructure,material_system,20,10,0,0,20,10,2,1.0448629735931543,200,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.4144510463318889,1.6353779378105284,0.9435744989672306
2022,gel-confined redox transport,ion migration,gel_microstructure,transport_mechanism,20,10,0,0,20,10,3,0.8848733188674753,200,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3297503995077694,1.6410470049684587,0.8941383352872216
2022,gel-confined redox transport,ion-dipole interaction transport,gel_microstructure,transport_mechanism,20,1,0,0,20,1,1,0.29401410379520604,20,2,0.16915285664718718,1,0,1,0,0,2,1,An n-type ionic thermoelectric hydrogel with confined cation diffusion for boosted low-grade heat harvesting,2023-2026,0.42114114423278964,0.8560933400323787,0.776941327527494
2022,gel-confined redox transport,ion-ion interactions,gel_microstructure,material_system,20,6,0,0,20,6,0,0.0,120,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.27877487115645067,1.0735457488974487,0.7373750907162395
2022,gel-confined redox transport,ion-selectivity membrane transport,gel_microstructure,transport_mechanism,20,31,0,0,20,31,3,1.1009177404707324,620,2,0.1653857509100722,1,0,1,0,0,2,1,P-N Series Integrated Ionic Thermoelectric Generator Based on Cation/Anion-Selective Hydrogels for Body Heat Harvesting,2023-2026,0.5955393315175543,1.7970970803327193,0.9903059230726289
2022,gel-confined redox transport,ionic-covalent bonding,gel_microstructure,material_system,20,2,0,0,20,2,0,0.0,40,3,0.020496857486780436,1,0,1,0,0,3,0,,2023-2026,0.48587025112583004,0.7253321610003908,0.7501591023279183
2022,gel-confined redox transport,ionic-electronic conductor,gel_microstructure,material_system,20,9,0,0,20,9,0,0.0,180,3,0.005532380128358633,1,0,1,0,0,3,0,,2023-2026,0.28636498252777515,1.196799810193714,0.7772623234522413
2022,gel-confined redox transport,ionic-electronic conductors,gel_microstructure,material_system,20,9,0,0,20,9,1,0.2506903984389969,180,2,0.005269610929043757,1,0,1,0,0,2,0,,2023-2026,0.3070563434879102,1.50464746273656,0.8514179646067102
2022,gel-confined redox transport,ionic-liquid gating,gel_microstructure,material_system,20,4,0,0,20,4,1,0.2506903984389969,80,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.2800049356906958,1.2539328978953832,0.785082063305979
2022,gel-confined redox transport,ionic-radius mismatch,gel_microstructure,material_system,20,5,0,0,20,5,0,0.0,100,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.3337653925897943,1.0249218444704962,0.779364148942109
2022,gel-confined redox transport,ionic/covalent bonding,gel_microstructure,material_system,20,10,0,0,20,10,0,0.0,200,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.34346045936664693,1.1819586333947412,0.8310556579020824
2022,gel-confined redox transport,ionic/electronic transport,gel_microstructure,material_system,20,5,0,0,20,5,1,0.32351545314867247,100,2,0.2141050111854991,1,0,1,0,0,2,0,,2023-2026,0.5287612358151126,1.4592209568469823,0.9398928152738235
2022,gel-confined redox transport,lattice distortion,gel_microstructure,material_system,20,9,0,0,20,9,0,0.0,180,3,0.00932781595860035,1,0,1,0,0,3,0,,2023-2026,0.28009808132807124,1.2024605035449114,0.7734941104225981
2022,gel-confined redox transport,lattice thermal conductivity,gel_microstructure,material_system,20,33,0,0,20,33,1,0.32351545314867247,660,2,0.0056256049497687,1,0,1,0,0,2,0,,2023-2026,0.35011011411395054,1.6504340423156365,0.9130770948473176
2022,gel-confined redox transport,lattice thermal conductivity in,gel_microstructure,material_system,20,6,0,0,20,6,0,0.0,120,3,0.005512808310976811,1,0,1,0,0,3,0,,2023-2026,0.27418168597619297,1.104710266287054,0.7407804387874728
2022,gel-confined redox transport,liquid gating,gel_microstructure,material_system,20,3,0,0,20,3,0,0.0,60,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.22676226266066166,0.8382696924021661,0.6144992463573941
2022,gel-confined redox transport,ln3+ ionic radius,gel_microstructure,material_system,20,2,0,0,20,2,0,0.0,40,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.2513791523220469,0.6754270641433596,0.5890777647518562
2022,gel-confined redox transport,lower lattice thermal conductivity,gel_microstructure,material_system,20,5,0,0,20,5,0,0.0,100,3,0.004883482187800114,1,0,1,0,0,3,0,,2023-2026,0.2584834810650336,1.05505917490091,0.7124993021827722
2022,gel-confined redox transport,lower thermal conductivity,gel_microstructure,material_system,20,8,0,0,20,8,1,0.29401410379520604,160,2,0.005794129037092982,1,0,1,0,0,2,0,,2023-2026,0.32733118887638213,1.5115670183665493,0.8708507787640261
2022,gel-confined redox transport,lowering lattice thermal conductivity,gel_microstructure,material_system,20,3,0,0,20,3,0,0.0,60,3,0.004500760987260729,1,0,1,0,0,3,0,,2023-2026,0.2768296962515776,0.8675138167811087,0.6741919276503098
2022,gel-confined redox transport,lowering thermal conductivity,gel_microstructure,material_system,20,2,0,0,20,2,0,0.0,40,3,0.005183276922720601,1,0,1,0,0,3,0,,2023-2026,0.3022573504988361,0.7060556579020824,0.6538938201306314
2022,gel-confined redox transport,lowers hole concentration,gel_microstructure,material_system,20,3,0,0,20,3,0,0.0,60,3,0.011149232933797515,1,0,1,0,0,3,0,,2023-2026,0.2471303590655351,0.8779531625076761,0.6478535142075588
2022,gel-confined redox transport,lowers lattice thermal conductivity,gel_microstructure,material_system,20,10,0,0,20,10,0,0.0,200,3,0.004731510837410063,1,0,1,0,0,3,0,,2023-2026,0.292328941157605,1.2117163512532798,0.7887763077094847
2022,gel-confined redox transport,lowers thermal conductivity,gel_microstructure,material_system,20,10,0,0,20,10,0,0.0,200,3,0.005544985398414966,1,0,1,0,0,3,0,,2023-2026,0.29691243712116944,1.2131678110869202,0.7963406464578797
2022,gel-confined redox transport,metal ions,gel_microstructure,material_system,20,3,0,0,20,3,0,0.0,60,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.22676226266066166,0.8382696924021661,0.6144992463573941
2022,gel-confined redox transport,metallic transport,gel_microstructure,material_system,20,3,0,0,20,3,0,0.0,60,3,0.2213856553238568,1,0,1,0,0,3,0,,2023-2026,0.3963618840630979,0.913352034835036,0.7857073075420086
2022,gel-confined redox transport,microfluidic redox-solvation thermocell,gel_microstructure,device_function,20,1,0,0,20,1,0,0.0,20,3,0.06202911990457604,1,0,1,0,0,3,0,,2023-2026,0.3340828096962834,0.5058714341539664,0.6235973873722995
2022,gel-confined redox transport,mixed conduction,gel_microstructure,material_system,20,12,0,0,20,12,0,0.0,240,3,0.024013307560817515,1,0,1,0,0,3,0,,2023-2026,0.35305814361715476,1.2575992296097804,0.857290794395132
2022,gel-confined redox transport,mixed electronic-ionic,gel_microstructure,material_system,20,11,0,0,20,11,1,0.2506903984389969,220,2,0.011517078380059702,1,0,1,0,0,2,0,,2023-2026,0.41690670682340447,1.5444118796404844,0.9298721598838833
2022,gel-confined redox transport,mixed electronic-ionic conductor,gel_microstructure,material_system,20,7,0,0,20,7,1,0.2506903984389969,140,2,0.014825082089208987,1,0,1,0,0,2,0,,2023-2026,0.32827224922148074,1.4616898341986266,0.864182437336013
2022,gel-confined redox transport,mixed ion-electron,gel_microstructure,material_system,20,5,0,0,20,5,0,0.0,100,3,0.011893492846697527,1,0,1,0,0,3,0,,2023-2026,0.2569656668289534,1.065593423770446,0.7141684809914587
2022,gel-confined redox transport,mixed ionic-covalent bonding,gel_microstructure,material_system,20,2,0,0,20,2,0,0.0,40,3,0.027874597865683262,1,0,1,0,0,3,0,,2023-2026,0.30267800382417154,0.7300159102327919,0.661575392173282
2022,gel-confined redox transport,mixed ionic-electronic,gel_microstructure,material_system,20,25,0,0,20,25,1,0.2506903984389969,500,2,0.011836343080033599,1,0,1,0,0,2,0,,2023-2026,0.391218321413793,1.601895271590465,0.9302824764137778
2022,gel-confined redox transport,mixed ionic-electronic conductor,gel_microstructure,material_system,20,9,0,0,20,9,0,0.0,180,3,0.015127588721809887,1,0,1,0,0,3,0,,2023-2026,0.3119307675637468,1.2102648914196392,0.810006699045386
2022,gel-confined redox transport,mixed ionic-electronic conductors,gel_microstructure,material_system,20,9,0,0,20,9,1,0.2506903984389969,180,2,0.01453510567651745,1,0,1,0,0,2,0,,2023-2026,0.32927964275186633,1.5177831742310053,0.8735387707251717
2022,gel-confined redox transport,mixed ionic/covalent bonding,gel_microstructure,material_system,20,6,0,0,20,6,0,0.0,120,3,0.008760065404261897,1,0,1,0,0,3,0,,2023-2026,0.26493561844708347,1.1094610059733154,0.73230056383632
2022,gel-confined redox transport,mobile ions,gel_microstructure,material_system,20,7,0,0,20,7,1,0.2506903984389969,140,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.42357674986503596,1.4174175180036843,0.9120554904259476
2022,gel-confined redox transport,modulation of,gel_microstructure,material_system,20,1,0,0,20,1,0,0.0,20,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.3513090548720855,0.44168620554904264,0.620461396750963
2022,gel-confined redox transport,moisture-gradient ion transport,gel_microstructure,transport_mechanism,20,36,0,0,20,36,2,0.544704502234203,720,2,0.15845264530388103,1,0,1,0,0,2,1,Long-Term Serviceable Ionic Thermoelectric Hydrogel with Temperature and Moisture Dual-Driven Waste Energy Harvesting Capability,2023-2026,0.38932898781970593,1.7598029364148942,0.9489839781164517
2022,gel-confined redox transport,n-p transition,gel_microstructure,material_system,20,8,0,0,20,8,0,0.0,160,3,0.0955637876254596,1,0,1,0,0,3,0,,2023-2026,0.30239397405531715,1.2075964383408697,0.8006726958075141
2022,gel-confined redox transport,nanochannel-confined ion transport,gel_microstructure,transport_mechanism,20,6,0,0,20,6,0,0.0,120,3,0.6101895449978699,1,0,1,0,0,3,1,Long-Term Serviceable Ionic Thermoelectric Hydrogel with Temperature and Moisture Dual-Driven Waste Energy Harvesting Capability,2023-2026,0.5048941141103236,1.1534514040082622,0.8817367275163289
2022,gel-confined redox transport,of ionic liquid,gel_microstructure,material_system,20,4,0,0,20,4,1,0.29401410379520604,80,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.32933005084466493,1.2864651370513034,0.8400170267403562
2022,gel-confined redox transport,of ionic liquids,gel_microstructure,material_system,20,3,0,0,20,3,0,0.0,60,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.22676226266066166,0.8382696924021661,0.6144992463573941
2022,gel-confined redox transport,of mixed electronic-ionic conductors,gel_microstructure,material_system,20,6,0,0,20,6,0,0.0,120,3,0.014088153514736391,1,0,1,0,0,3,0,,2023-2026,0.25226886460023923,1.116997432032602,0.7241388935410037
2022,gel-confined redox transport,of pedot:pss,gel_microstructure,material_system,20,18,0,0,20,18,2,0.604681571075012,360,2,0.013550335917924317,1,0,1,0,0,2,0,,2023-2026,0.4021795633319805,1.7162535588678614,0.9494612851002066
2022,gel-confined redox transport,of pedot:pss films,gel_microstructure,material_system,20,9,0,0,20,9,0,0.0,180,3,0.010761695268943973,1,0,1,0,0,3,0,,2023-2026,0.282757687267993,1.2046656059844805,0.7759867135599845
2022,gel-confined redox transport,of superionic,gel_microstructure,material_system,20,14,0,0,20,14,2,0.5742058515876693,280,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3514973719200278,1.6524884162340197,0.9158488248757886
2022,gel-confined redox transport,of transport,gel_microstructure,material_system,20,18,0,0,20,18,0,0.0,360,3,0.4023439122240413,1,0,1,0,0,3,0,,2023-2026,0.6277047622789784,1.3181167308658515,0.9287026182102384
2022,gel-confined redox transport,optimization of,gel_microstructure,material_system,20,4,0,0,20,4,0,0.0,80,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.23321311018782204,0.9456498074024452,0.6540333835761737
2022,gel-confined redox transport,organic redox molecular design,gel_microstructure,redox_chemistry,20,12,0,0,20,12,2,0.7872506057680129,240,2,0.10599594553468503,1,0,1,0,0,2,1,Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,2023-2026,0.6125641339330354,1.7206581812091777,0.9865628314631831
2022,gel-confined redox transport,organic solvent,gel_microstructure,material_system,20,10,0,0,20,10,1,0.4170323914242463,200,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3672851324820018,1.5619005750013955,0.9114609501479373
2022,gel-confined redox transport,pedot:pss film,gel_microstructure,material_system,20,6,0,0,20,6,0,0.0,120,3,0.011213838651616638,1,0,1,0,0,3,0,,2023-2026,0.26076239360549897,1.1133073745324624,0.7305448556913973
2022,gel-confined redox transport,pedot:pss films,gel_microstructure,material_system,20,18,0,0,20,18,1,0.31066746727980593,360,2,0.01100099664044465,1,0,1,0,0,2,0,,2023-2026,0.3279424461601157,1.6316292636632612,0.891048400602914
2022,gel-confined redox transport,pedot:pss films post-treated,gel_microstructure,material_system,20,9,0,0,20,9,0,0.0,180,3,0.014877519554613448,1,0,1,0,0,3,0,,2023-2026,0.3119003269524135,1.209957851839446,0.8098922570200413
2022,gel-confined redox transport,pedot:pss thin,gel_microstructure,material_system,20,7,0,0,20,7,0,0.0,140,3,0.011093130795531425,1,0,1,0,0,3,0,,2023-2026,0.3097440149409525,1.1486727516328923,0.792762239714174
2022,gel-confined redox transport,pedot:pss thin films,gel_microstructure,material_system,20,7,0,0,20,7,0,0.0,140,3,0.009401167037277183,1,0,1,0,0,3,0,,2023-2026,0.3142037112994515,1.1460768715458047,0.7962150393568916
2022,gel-confined redox transport,pedot:pss treated,gel_microstructure,material_system,20,10,0,0,20,10,1,0.32351545314867247,200,2,0.028844887222616432,1,0,1,0,0,2,0,,2023-2026,0.31502899602389933,1.596400658739463,0.874953944062971
2022,gel-confined redox transport,phase separation,gel_microstructure,material_system,20,7,0,0,20,7,1,0.31066746727980593,140,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3423476949451153,1.461253000614079,0.8766231228716574
2022,gel-confined redox transport,phase transitions,gel_microstructure,phase_or_species_transition,20,4,0,0,20,4,1,0.2506903984389969,80,2,0.08741948303873141,1,0,1,0,0,2,0,,2023-2026,0.28566987640450614,1.321618377714509,0.7997236643778262
2022,gel-confined redox transport,polymer composites,gel_microstructure,material_system,20,9,0,0,20,9,4,1.344194366876677,180,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3236432778277293,1.6379905655110814,0.8884329816334506
2022,gel-confined redox transport,polymer electrolyte,gel_microstructure,material_system,20,9,0,0,20,9,1,0.32351545314867247,180,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3239114700850461,1.5249692960419805,0.8704795399988835
2022,gel-confined redox transport,prediction of,gel_microstructure,material_system,20,3,0,0,20,3,1,0.2506903984389969,60,2,0.012244376362618391,1,0,1,0,0,2,0,,2023-2026,0.28437654534909945,1.1877602858259366,0.7733350080946799
2022,gel-confined redox transport,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,20,4,0,0,20,4,1,0.2506903984389969,80,2,0.004735602236977347,1,0,1,0,0,2,0,,2023-2026,0.2931463328462154,1.2837017808295652,0.8049210070898232
2022,gel-confined redox transport,redox couples,gel_microstructure,material_system,20,6,0,0,20,6,1,0.4170323914242463,120,2,0.1752375496187159,1,0,1,0,0,2,1,Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,2023-2026,0.41464166558689003,1.527313961927092,0.9262574666443365
2022,gel-confined redox transport,redox reactions,gel_microstructure,material_system,20,3,0,0,20,3,0,0.0,60,3,0.18196094090764905,1,0,1,0,0,3,1,Solvent Replacement-Driven Ionic Liquid Thermoelectric Gel for Self-Powered Morse Code Communication Assisted by Machine Learning,2023-2026,0.33140740544484615,0.9122522748841624,0.7428236476302127
2022,gel-confined redox transport,reduce thermal conductivity,gel_microstructure,material_system,20,3,0,0,20,3,0,0.0,60,3,0.0382650166934702,1,0,1,0,0,3,0,,2023-2026,0.2533926430357752,0.8968612181097527,0.6622718137665382
2022,gel-confined redox transport,reduces lattice thermal conductivity,gel_microstructure,material_system,20,5,0,0,20,5,0,0.0,100,3,0.03161559640116502,1,0,1,0,0,3,0,,2023-2026,0.2679438382051377,1.0811742868307932,0.7279461843353989
2022,gel-confined redox transport,reduces thermal conductivity,gel_microstructure,material_system,20,5,0,0,20,5,1,0.2506903984389969,100,2,0.036526977394101864,1,0,1,0,0,2,0,,2023-2026,0.3012622910453449,1.3912102941997433,0.8293474013286439
2022,gel-confined redox transport,reducing lattice thermal conductivity,gel_microstructure,material_system,20,3,0,0,20,3,0,0.0,60,3,0.030924000367018093,1,0,1,0,0,3,0,,2023-2026,0.24758645643721117,0.8942988332495954,0.6543320493496343
2022,gel-confined redox transport,reducing thermal conductivity,gel_microstructure,material_system,20,2,0,0,20,2,0,0.0,40,3,0.03547190045247938,1,0,1,0,0,3,1,Ionic thermoelectric materials: Innovations and challenges,2023-2026,0.30827898160010786,0.7330193155808631,0.6671997990286385
2022,gel-confined redox transport,relation between,gel_microstructure,material_system,20,8,0,0,20,8,1,0.4170323914242463,160,2,0.01010882007459181,1,0,1,0,0,2,0,,2023-2026,0.40523568980468616,1.5570744710545414,0.9278959414950037
2022,gel-confined redox transport,secondary phase,gel_microstructure,material_system,20,4,0,0,20,4,1,0.2506903984389969,80,2,0.0050552003038801625,1,0,1,0,0,2,0,,2023-2026,0.2931766777526218,1.2844107631329202,0.8051889689052643
2022,gel-confined redox transport,seebeck coefficient of pedot:pss,gel_microstructure,material_system,20,10,0,0,20,10,1,0.29401410379520604,200,2,0.00661128001588113,1,0,1,0,0,2,0,,2023-2026,0.3525299884395984,1.5555853290906045,0.9012281583207726
2022,gel-confined redox transport,soft mixed ionic-electronic coupling,gel_microstructure,transport_mechanism,20,13,0,0,20,13,0,0.0,260,3,0.008135751195082409,1,0,1,0,0,3,0,,2023-2026,0.41307173910091843,1.2492700831798138,0.8844191369396528
2022,gel-confined redox transport,solid solution,gel_microstructure,material_system,20,5,0,0,20,5,0,0.0,100,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.3337653925897943,1.0249218444704962,0.779364148942109
2022,gel-confined redox transport,solid solutions,gel_microstructure,material_system,20,14,0,0,20,14,0,0.0,280,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.6076634307704397,1.221734215374309,0.9105900742477531
2022,gel-confined redox transport,soret coefficient,gel_microstructure,transport_mechanism,20,2,0,0,20,2,0,0.0,40,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.2513791523220469,0.6754270641433596,0.5890777647518562
2022,gel-confined redox transport,structural transition,gel_microstructure,material_system,20,2,0,0,20,2,1,0.2506903984389969,40,2,0.06368788195044826,1,0,1,0,0,2,0,,2023-2026,0.3199937310852966,1.0482024228214144,0.7742645006419919
2022,gel-confined redox transport,substitution at,gel_microstructure,material_system,20,7,0,0,20,7,1,0.2506903984389969,140,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.42357674986503596,1.4174175180036843,0.9120554904259476
2022,gel-confined redox transport,substitution changes,gel_microstructure,material_system,20,12,0,0,20,12,1,0.31066746727980593,240,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3074804666352127,1.5573005638363198,0.8607156813487411
2022,gel-confined redox transport,substitution creates,gel_microstructure,material_system,20,8,0,0,20,8,0,0.0,160,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.4801680696374939,1.139084742924133,0.8732345224138893
2022,gel-confined redox transport,substitution in,gel_microstructure,material_system,20,4,0,0,20,4,1,0.31066746727980593,80,2,0.0,1,0,1,0,0,2,0,,2023-2026,0.3746093903545369,1.2977683805057778,0.8767752470272986
2022,gel-confined redox transport,substitution on,gel_microstructure,material_system,20,4,0,0,20,4,0,0.0,80,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.23321311018782204,0.9456498074024452,0.6540333835761737
2022,gel-confined redox transport,successive ionic layer,gel_microstructure,material_system,20,4,0,0,20,4,0,0.0,80,3,0.0,1,0,1,0,0,3,0,,2023-2026,0.23321311018782204,0.9456498074024452,0.6540333835761737
