mapping_candidate_id,candidate_edge_id,edge_role,ite_endpoint_global_concept_id,ite_endpoint_label,ite_endpoint_category,ite_endpoint_layer_node_id,tg_endpoint_global_concept_id,tg_endpoint_label,tg_endpoint_category,tg_endpoint_layer_node_id,unordered_group_id,path_count,distinct_shared_route_count,candidate_path_ids,shared_global_concept_ids,shared_labels,ite_pair_ids,tg_pair_ids,source_closure_group_ids,best_evidence_grade,best_evidence_grade_order,worst_evidence_grade,worst_evidence_grade_order,best_grade_path_count,best_grade_distinct_shared_route_count,best_path_ids,R2_path_count,R1_path_count,R0_path_count,unclassified_path_count,representative_best_path_id,representative_best_shared_global_concept_id,representative_best_shared_label,representative_best_minimum_pair_paper_count,representative_best_minimum_pair_sentence_count,representative_best_shared_route_hubness,ite_semantic_status_signature,tg_semantic_status_signature,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,discovery_bucket,human_confirmation_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed_signature,novelty_claim_allowed,scientific_claim_status,candidate_edge_status,graph_eligible,orientation_count,is_mirrored,mirror_mapping_candidate_id,discovery_bucket_order,identity_blind_evidence_audit_order,discovery_queue_order_within_bucket,evidence_order_policy_id,discovery_queue_policy_id
CM_3441cf9ee40a,CM_3441cf9ee40a,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_ffe85d389671,continuous thermodiffusion,mechanism_or_process,LN_df25a80159c5,GC_2bb8ba54929f,constant elastic modulus,outcome_or_property,LN_bedba08dfcc8,UG_48e1efab9671,1,1,TC_095ddd5d7f2c,GC_4a92e5f4fe38,hydrogel,IP_6efab1898324,TP_61b503a81f6f,CL_92515a1f4026,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_095ddd5d7f2c,0,0,1,0,TC_095ddd5d7f2c,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2905,7660,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_344213912e35,CM_344213912e35,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_43a5b1549d5d,preintroduced ion concentration difference,mechanism_or_process,LN_a2374b4aa22c,GC_cce53c102e7d,excellent kinetics,mechanism_or_process,LN_21234980cc99,UG_344213912e35,1,1,TC_31d22af38484,GC_d18c91f9affa,temperature difference,IP_add21ec75346,TP_901c361c04c5,CL_5c0a4cb570ac,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_31d22af38484,0,0,1,0,TC_31d22af38484,GC_d18c91f9affa,temperature difference,1,1,2765,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2906,4439,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_3448deba00b2,CM_3448deba00b2,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_dd24c232e164,certain temperature gradient,mechanism_or_process,LN_9496c62ae8a7,GC_8335aa66a8d7,single solvent,material_or_structure,LN_535682ce224f,UG_8f5c6e260664,1,1,TC_cf8d6109a433,GC_9f138d3cd94d,diffusion,IP_6aba80733855,TP_13732954fa1b,CL_0d01c1c8e6d1,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_cf8d6109a433,0,0,1,0,TC_cf8d6109a433,GC_9f138d3cd94d,diffusion,1,1,119,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2907,1510,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_344972450b32,CM_344972450b32,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_7610f04200b6,thermoelectric output power,outcome_or_property,LN_6dace1491c4e,GC_2bb8ba54929f,constant elastic modulus,outcome_or_property,LN_bedba08dfcc8,UG_4c5ee306ff9a,1,1,TC_ef00fe3fa9ac,GC_4a92e5f4fe38,hydrogel,IP_5e10a0f4344c,TP_61b503a81f6f,CL_532b61143c4f,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_ef00fe3fa9ac,0,0,1,0,TC_ef00fe3fa9ac,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2908,7661,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_3457243d3916,CM_3457243d3916,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_bbc2610d48f5,natural ion channel,material_or_structure,LN_6f2eca4b5670,GC_805d81e9242f,sno2 electrode,material_or_structure,LN_c5a446c6dbe8,UG_3a163cb05470,1,1,TC_f396edc2f540,GC_d18c91f9affa,temperature difference,IP_00ea7a76fe06,TP_47012cec68c7,CL_2901b78c2405,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_f396edc2f540,0,0,1,0,TC_f396edc2f540,GC_d18c91f9affa,temperature difference,1,1,2765,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2909,4440,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_346396723fdf,CM_346396723fdf,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_4b2ba5597761,kno3,literal_formula,LN_d3264e0a9450,GC_77ebb0d46b50,ice crystallization,mechanism_or_process,LN_4cb5d4e2757e,UG_346396723fdf,1,1,TC_b284fb1cf904,GC_4a92e5f4fe38,hydrogel,IP_8342b0ef4ef9,TP_1c7f4a8adfbd,CL_f89b6aac7b52,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_b284fb1cf904,0,0,1,0,TC_b284fb1cf904,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2910,7662,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_3465f12e3981,CM_3465f12e3981,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_37ed05d8d43e,cooling,mechanism_or_process,LN_3fa61af8c129,GC_c2a122dae280,heat to power,outcome_or_property,LN_be406a0f800c,UG_3465f12e3981,1,1,TC_271908493fef,GC_4a92e5f4fe38,hydrogel,IP_e4fb94f726d1,TP_b73121301dd1,CL_0ee0bee5d71b,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_271908493fef,0,0,1,0,TC_271908493fef,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2911,7663,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_34673ef9626d,CM_34673ef9626d,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_795497166f57,tensile property,outcome_or_property,LN_4add7c55ba03,GC_9817ec2c9852,hydrogel nanostructure,material_or_structure,LN_2e23ac658538,UG_34673ef9626d,1,1,TC_42d8e8e6bc37,GC_4a92e5f4fe38,hydrogel,IP_dbe0a34733c5,TP_6b79ae210b03,CL_432eb5a62e29,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_42d8e8e6bc37,0,0,1,0,TC_42d8e8e6bc37,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2912,7664,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_346910bc1be4,CM_346910bc1be4,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_118af0040619,thermopower,outcome_or_property,LN_216afe04d2ac,GC_4b2bb4f3be59,desalination kinetics,mechanism_or_process,LN_7538bd4adad2,UG_346910bc1be4,1,1,TC_63bd4074f0ed,GC_d18c91f9affa,temperature difference,IP_cc74de7b43ca,TP_45d687af1354,CL_d5e8e2ccf46d,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_63bd4074f0ed,0,0,1,0,TC_63bd4074f0ed,GC_d18c91f9affa,temperature difference,1,1,2765,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2913,4441,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_346ba0c5ddfa,CM_346ba0c5ddfa,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_5874127c6c11,oh- ion,material_or_structure,LN_76fcabeeb4ae,GC_3b0b96a78888,cnts,literal_formula,LN_fce0ac9cf00c,UG_8e551da45d87,1,1,TC_1ca5541563d8,GC_bfab31d6e65a,electrostatic interaction,IP_70477269883a,TP_2299cbab6c70,CL_2ffce8fb7cd3,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_1ca5541563d8,0,0,1,0,TC_1ca5541563d8,GC_bfab31d6e65a,electrostatic interaction,1,1,70,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2914,1162,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_3487d61a4f01,CM_3487d61a4f01,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_ba6435c00022,nano channel,material_or_structure,LN_3e57a113b70c,GC_09c10fcdd817,low power,outcome_or_property,LN_8d106b54f0a6,UG_dddc004cf21f,1,1,TC_40c7cb0504d5,GC_f50bbe3cdc5d,temperature gradient,IP_a49490eeb5eb,TP_2376dd468b2f,CL_0b99c3c2abd8,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_40c7cb0504d5,0,0,1,0,TC_40c7cb0504d5,GC_f50bbe3cdc5d,temperature gradient,1,1,1204,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2915,3059,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_348bfa2055b3,CM_348bfa2055b3,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_abf3d5b30317,anion diffusion efficiency,outcome_or_property,LN_6e6ce73ce224,GC_d3aef9f1ae1f,marginal solvation entropy,mechanism_or_process,LN_b793cb5adc8e,UG_348bfa2055b3,1,1,TC_fc82e8880a9a,GC_4a92e5f4fe38,hydrogel,IP_df24eff19a3d,TP_03237651a1bf,CL_7c31bac0d834,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_fc82e8880a9a,0,0,1,0,TC_fc82e8880a9a,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2916,7665,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_348e82a0aa93,CM_348e82a0aa93,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_5f9395c3b80a,entropy,mechanism_or_process,LN_c533b593df72,GC_c1c27d3e68b4,marginal solvation entropy difference,mechanism_or_process,LN_898a44f3f01e,UG_348e82a0aa93,1,1,TC_9db910d83218,GC_4a92e5f4fe38,hydrogel,IP_da931af2d798,TP_13b3292a1ffe,CL_aa48bfedc4aa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_9db910d83218,0,0,1,0,TC_9db910d83218,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2917,7666,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_34933bfb23fa,CM_34933bfb23fa,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_edd0b2ecc9a5,ultrahigh power density,outcome_or_property,LN_fadab2093a2e,GC_6a99fac99646,water solvent,material_or_structure,LN_57077be57618,UG_697af3faac76,1,1,TC_35f3e02d737c,GC_4a92e5f4fe38,hydrogel,IP_b7ef0df1dd0e,TP_c6df94686243,CL_0b5ea73deb92,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_35f3e02d737c,0,0,1,0,TC_35f3e02d737c,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2918,7667,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_34a0be23c44c,CM_34a0be23c44c,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_c03b394ecdb8,remarkable thermopower,outcome_or_property,LN_c51a9654320f,GC_f8594c410875,power density,outcome_or_property,LN_78fbc04a7cc8,UG_34a0be23c44c,1,1,TC_d6ee31004a93,GC_4a92e5f4fe38,hydrogel,IP_8b9abf342416,TP_0a39eb061a1c,CL_0357923b5b66,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_d6ee31004a93,0,0,1,0,TC_d6ee31004a93,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2919,7668,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_34aa6e990cde,CM_34aa6e990cde,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_b380cf771d45,achieving thermoelectric conversion,mechanism_or_process,LN_31d51fbd164e,GC_b1c7239d288c,energy storage density,outcome_or_property,LN_084e8fa67564,UG_f1ab7b010d3c,1,1,TC_ad4698cc0379,GC_4a92e5f4fe38,hydrogel,IP_d603933555eb,TP_d243160f44e1,CL_edab0ac80d29,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_ad4698cc0379,0,0,1,0,TC_ad4698cc0379,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2920,7669,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_34ba423b80fa,CM_34ba423b80fa,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_33e9ecb5c89d,symmetric doping,mechanism_or_process,LN_912fcec5b598,GC_d79839c8cbbe,temperature insensitive power density,outcome_or_property,LN_f55dd31b1f8d,UG_34ba423b80fa,1,1,TC_29bebcb3a4d7,GC_d18c91f9affa,temperature difference,IP_7bd8938f2ff5,TP_bb1fc2d34b22,CL_d987df88bf4b,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_29bebcb3a4d7,0,0,1,0,TC_29bebcb3a4d7,GC_d18c91f9affa,temperature difference,1,1,2765,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2921,4442,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_34be2d22d745,CM_34be2d22d745,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_0e30f99f2fde,highly flexible composite,material_or_structure,LN_40633730e5b0,GC_9ac106b7e571,mass transfer,mechanism_or_process,LN_79ba2812d66f,UG_34be2d22d745,1,1,TC_163d6bbbb11c,GC_4a92e5f4fe38,hydrogel,IP_0b8afa399451,TP_93f397fbf0b1,CL_3dfa1d82e49d,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_163d6bbbb11c,0,0,1,0,TC_163d6bbbb11c,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2922,7670,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_34c04736b701,CM_34c04736b701,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_5c9d495e3ca6,additional voltage,outcome_or_property,LN_f20e630c8203,GC_bc40ec661b17,k3fe,literal_formula,LN_3c0d5ebfe078,UG_34c04736b701,1,1,TC_4da7d9588631,GC_d18c91f9affa,temperature difference,IP_b6b8c2102150,TP_c8853ad1edf3,CL_734a2f525a5e,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_4da7d9588631,0,0,1,0,TC_4da7d9588631,GC_d18c91f9affa,temperature difference,1,1,2765,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2923,4443,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_34c4cf34aef5,CM_34c4cf34aef5,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_7f627d7c8d0c,negative ionic thermopower,outcome_or_property,LN_2041e088d2f3,GC_e9d78ff58518,structure breaking salt,material_or_structure,LN_5438934e1799,UG_34c4cf34aef5,1,1,TC_ebb0d3d1d7b5,GC_4a92e5f4fe38,hydrogel,IP_6141e6b86ff9,TP_2d43302b803a,CL_f9f764d529e4,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_ebb0d3d1d7b5,0,0,1,0,TC_ebb0d3d1d7b5,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2924,7671,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_34c9c7a3540f,CM_34c9c7a3540f,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_edd0b2ecc9a5,ultrahigh power density,outcome_or_property,LN_fadab2093a2e,GC_d3aef9f1ae1f,marginal solvation entropy,mechanism_or_process,LN_b793cb5adc8e,UG_8039e256da78,1,1,TC_771a8b988d5f,GC_4a92e5f4fe38,hydrogel,IP_b7ef0df1dd0e,TP_03237651a1bf,CL_6b98aca54023,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_771a8b988d5f,0,0,1,0,TC_771a8b988d5f,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2925,7672,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_34cf7f51419a,CM_34cf7f51419a,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_51e3bdc6aec8,metal ion complexation,mechanism_or_process,LN_40af7d6c1da6,GC_8335aa66a8d7,single solvent,material_or_structure,LN_535682ce224f,UG_34cf7f51419a,1,1,TC_9937e9a283d4,GC_4a92e5f4fe38,hydrogel,IP_13ec04dcd54c,TP_a741725664fe,CL_166d55920636,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_9937e9a283d4,0,0,1,0,TC_9937e9a283d4,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2926,7673,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_34cf8ea9f157,CM_34cf8ea9f157,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_bfab31d6e65a,electrostatic interaction,mechanism_or_process,LN_887e8aa3c36d,GC_feaad05da6d2,hydrogel nanoparticle,material_or_structure,LN_d4acc3bbaf43,UG_34cf8ea9f157,1,1,TC_a57f07a79ba6,GC_4a92e5f4fe38,hydrogel,IP_9e7ecbcb5f9c,TP_f2e41999f6d9,CL_eef43f741bd0,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_a57f07a79ba6,0,0,1,0,TC_a57f07a79ba6,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2927,7674,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_34d2abcde5f1,CM_34d2abcde5f1,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_3c432d56645d,thermal gradient,mechanism_or_process,LN_44bf675ae30c,GC_faa270044b11,normalized power,outcome_or_property,LN_b563f2bf97ef,UG_34d2abcde5f1,1,1,TC_2c6e0a89b56a,GC_4a92e5f4fe38,hydrogel,IP_66e32a932a9e,TP_14cb2810f946,CL_0e3f5d324559,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_2c6e0a89b56a,0,0,1,0,TC_2c6e0a89b56a,GC_4a92e5f4fe38,hydrogel,1,1,5925,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2928,7675,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
CM_34e7c10891ba,CM_34e7c10891ba,iTE_role_endpoint_to_TG_role_endpoint_noncausal,GC_e7888ba5e114,ionogel,material_or_structure,LN_a183927bfcc4,GC_62ba096edb7d,maximum mass power density,outcome_or_property,LN_59d54dbed052,UG_3ab8695938bb,1,1,TC_d23b725da1af,GC_d18c91f9affa,temperature difference,IP_5eee6f47810f,TP_f58603ba41fb,CL_72cec73d4b3b,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,1,1,TC_d23b725da1af,0,0,1,0,TC_d23b725da1af,GC_d18c91f9affa,temperature difference,1,1,2765,cooccurrence_only,cooccurrence_only,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,both_not_observed_in_frozen_direct_corpora,not_applicable,untested,not_tested,not_assessed,False,False,retrieval_candidate_only,candidate_not_observed,False,1,False,,1,2929,4444,identity_blind_real_path_grade_then_support_v2_no_status_bucket_no_weighted_score,optional_within_status_bucket_evidence_then_lower_shared_hubness_v1
