unordered_group_id,endpoint_a_global_concept_id,endpoint_a_label,endpoint_b_global_concept_id,endpoint_b_label,orientation_count,is_mirrored,oriented_mapping_candidate_ids,unordered_path_count,candidate_path_ids,distinct_shared_route_count,shared_global_concept_ids,best_evidence_grade,best_evidence_grade_order,worst_evidence_grade,worst_evidence_grade_order,R2_path_count,R1_path_count,R0_path_count,unclassified_path_count,candidate_group_status,graph_eligible
UG_39ee06d829d4,GC_5ce88e5ad7e0,thermal migration,GC_842144ce90c3,energy conversion efficiency,1,False,CM_39ee06d829d4,1,TC_f41790eadafc,1,GC_f50bbe3cdc5d,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_39f6f5b692c5,GC_7ca4d45a305d,maximum output power density,GC_bc40ec661b17,k3fe,1,False,CM_39f6f5b692c5,1,TC_95f1e3c364a5,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a02902311d3,GC_6a99fac99646,water solvent,GC_b2a3d8e3f4cd,good mechanical strength,1,False,CM_11cc792c2c33,1,TC_56b5e8049d49,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a068155e59f,GC_66f64b2e393b,thermal diffusion,GC_bc0d4d508515,alternating pulse voltage,1,False,CM_3a068155e59f,1,TC_7549ddc8b94e,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a06c508615e,GC_bc5bf4e3a999,governing ion transport,GC_f897314014d6,excellent environmental stability,1,False,CM_3a06c508615e,1,TC_fadaea5ec202,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a120becd577,GC_78b3828d184a,marginal solvation,GC_d7dd34855c70,effective thermo diffusion,1,False,CM_b8a9e3ee56e0,1,TC_4d9f7b54f4be,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a163cb05470,GC_805d81e9242f,sno2 electrode,GC_bbc2610d48f5,natural ion channel,1,False,CM_3457243d3916,1,TC_f396edc2f540,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a1739cde633,GC_4a92e5f4fe38,hydrogel,GC_7fd8c2696d32,solvation,1,False,CM_3a1739cde633,2,TC_6c55d751b2d8; TC_707ebea2477d,2,GC_21faa67da1fd; GC_5f9395c3b80a,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,2,0,candidate_not_observed,False
UG_3a185c517c20,GC_1e8becfd44ef,peak output power,GC_d190b33526bf,selective ion migration,1,False,CM_67c252791e40,1,TC_a956e66b75cf,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a189cb73bb6,GC_3ead572f9849,augments thermopower,GC_f34a82d9630d,steady temperature gradient,1,False,CM_de5e94ffd014,1,TC_e3116284d4a5,1,GC_f50bbe3cdc5d,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a26645814ac,GC_78497a3caea5,li+ ion,GC_c1bfbe56c4b1,nabf4,1,False,CM_37788100cbff,1,TC_655145010b8a,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a2889a1fd47,GC_1e4633c244ec,coupling,GC_e49423da4792,short circuit current,1,False,CM_3a2889a1fd47,1,TC_f87019d9bfc5,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a28d44ce00b,GC_0bb45bee94db,graphite electrode,GC_ed4ef85b0bf1,largest ionic seebeck coefficient,1,False,CM_e585cfbd4916,1,TC_9bcd8a65c944,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a2c994423ad,GC_1e7bbb5384f5,hydrogel network,GC_30bbbdc1e9cd,outstanding mechanical property,1,False,CM_7be64da49cda,1,TC_bc9f5a3a69ef,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a3696c30fee,GC_77ebb0d46b50,ice crystallization,GC_ed4ef85b0bf1,largest ionic seebeck coefficient,1,False,CM_993aff10edca,1,TC_9e2c37520796,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a3951743223,GC_118af0040619,thermopower,GC_638a99a0c79e,thermoelectric ionogel,1,False,CM_02f617c6f02e,1,TC_aef687f0f0cf,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a3a5f49bbfd,GC_46a965349bc9,anion transport,GC_d73905a53f98,redox pair electrolyte,1,False,CM_3a3a5f49bbfd,1,TC_db9ae7d705eb,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a4669d185cf,GC_41374fb28f21,redox ion,GC_b2a3d8e3f4cd,good mechanical strength,1,False,CM_3f96a6cfe9c1,1,TC_af43ad31a983,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a4ccc6845ce,GC_7f627d7c8d0c,negative ionic thermopower,GC_9516ffbfc5d5,volume phase transition,1,False,CM_3a4ccc6845ce,1,TC_a6b4ef7f6bdd,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a523ce2d9ed,GC_96ad18401ea9,colligative property,GC_b0cb6a236a3b,property ionic thermoelectric hydrogel,1,False,CM_ac54946ac9c3,1,TC_f73d3a11a823,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a546ba429ac,GC_6a99fac99646,water solvent,GC_dd77ddfa6479,water retention capacity,1,False,CM_deb41918e3cd,1,TC_f7864af4d091,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a5b63adacde,GC_0bb45bee94db,graphite electrode,GC_118af0040619,thermopower,1,False,CM_2644932d06b3,1,TC_eb441f801dad,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a5c2be91b3a,GC_278bc93dc75d,ordered ion,GC_708a5286c31b,sno2,1,False,CM_3a5c2be91b3a,1,TC_3f3b21e9677a,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a5f6de12e48,GC_37ed05d8d43e,cooling,GC_c1c27d3e68b4,marginal solvation entropy difference,1,False,CM_3a5f6de12e48,1,TC_7497b80255ed,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a5f71e9708e,GC_6f0f083fb15f,maximum power density,GC_a8311b95a427,electrical conductivity,1,False,CM_4bfab5802747,1,TC_b5cfccc5b8ff,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a60a9eb4ab2,GC_09c10fcdd817,low power,GC_5874127c6c11,oh- ion,1,False,CM_23f19563355a,1,TC_8e594d3b9b0b,1,GC_f50bbe3cdc5d,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a62a578e00b,GC_3cfe9d1883c5,csi,GC_78b3828d184a,marginal solvation,1,False,CM_3a62a578e00b,1,TC_978cf9cd9d4e,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a6997f69968,GC_3c27f56aa725,conductive carbon paper electrode,GC_ebea89cc3918,kcl induced complexation,1,False,CM_3a6997f69968,1,TC_935e4a16689d,1,GC_720e69b53d5a,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a6be6320e06,GC_3b0b96a78888,cnts,GC_f50bbe3cdc5d,temperature gradient,1,False,CM_e4adbba8aa15,1,TC_48a79ee038f4,1,GC_bfab31d6e65a,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a6fb5fc3469,GC_990ef53e99b9,polyanionic polymer,GC_f347e22fdac5,stronger polymer interaction,1,False,CM_9a62a4da5c96,1,TC_4f3779dc9c91,1,GC_99cc5cc07851,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a73efa87351,GC_5b2bd4afcf11,synergistically enlarges solvation,GC_b03a6b8899f1,zn2,1,False,CM_aee5b445b2c2,1,TC_4e3701df98aa,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a762e076ce7,GC_09a8f01bf0be,sltgs,GC_7fb4fd8a0af1,thermal ionic diffusion,1,False,CM_940ca24ab5dd,1,TC_17cef1ac5a81,1,GC_21faa67da1fd,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a7651a7b57a,GC_2087c0b71e9e,external power,GC_5caf10c33d02,heating,1,False,CM_3a7651a7b57a,1,TC_e4d4c0917632,1,GC_37ed05d8d43e,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a7c2746217b,GC_0bb45bee94db,graphite electrode,GC_bd259a9cd63b,ultrahigh power,1,False,CM_313717710af7,1,TC_31815615ee73,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a7c5a5508c9,GC_7f627d7c8d0c,negative ionic thermopower,GC_f7553cd07f36,hydrogel electrolyte,1,False,CM_3a7c5a5508c9,1,TC_fec9c294c94d,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a8080430d9f,GC_9041bd2ee6b9,mw/m2,GC_aba3ccb8601b,reproducible thermopower,1,False,CM_3a8080430d9f,1,TC_55f3a734f854,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a8e042d109a,GC_2293caa23226,exceptional mechanical property,GC_753211f34d40,redox pair,1,False,CM_3a8e042d109a,1,TC_942d07e40aa6,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3a9c5a3aa180,GC_b3cabb5190a2,eastman entropy,GC_dad97d797387,redox reaction,1,False,CM_3a9c5a3aa180,1,TC_70b017f29e08,1,GC_8ad5b453cc37,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3aa346fb3a51,GC_3de6bbd46484,k4fe,GC_95bfa1958440,nonlinear temperature voltage,1,False,CM_8c93a6e7e0e2,1,TC_4da1286f1bc6,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3aa76d583a58,GC_b4013b848168,hydrogel film,GC_f2bba15c8a15,physiological temperature gradient,1,False,CM_36fc1d13ac93,1,TC_39072e0dcdc1,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3aaa555a218c,GC_5ef8766de935,k4,GC_99697930f29b,selective transport,1,False,CM_f5ef743e761a,1,TC_8284791aa918,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3aac828e6f96,GC_753211f34d40,redox pair,GC_d8d0166aabb8,long term stability,1,False,CM_bd612e69af78,1,TC_9b0e1b6dadc3,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3aae2a56826c,GC_708a5286c31b,sno2,GC_f8594c410875,power density,1,False,CM_f921357e27c5,1,TC_d302ca5f8024,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3ab5db772dcd,GC_27998e08b8e3,hydration,GC_40fccee326c6,ion mobility,1,False,CM_8acdedade10f,1,TC_b81dcb631d01,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3ab8695938bb,GC_62ba096edb7d,maximum mass power density,GC_e7888ba5e114,ionogel,1,False,CM_34e7c10891ba,1,TC_d23b725da1af,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3abb1a53e66a,GC_77dd066c34fb,measured efficiency,GC_dc703264dd36,ionic thermoelectric osmotic power,1,False,CM_bbb7b10fdf90,1,TC_9b28c5d67db1,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3abd78ce4158,GC_c1c27d3e68b4,marginal solvation entropy difference,GC_ca7786667b4c,o nb2o5 p2o5,1,False,CM_97753e46751a,1,TC_1f089c66b5a1,1,GC_c2d00d7f1242,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3ac433cb104a,GC_33e9ecb5c89d,symmetric doping,GC_7502dbb07223,gradient,1,False,CM_3ac433cb104a,1,TC_ba18b038ce8c,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3ac7c988be14,GC_09c84fb5d355,maximum power,GC_278bc93dc75d,ordered ion,1,False,CM_492ee6079e3e,1,TC_ed6a25216f7d,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3acd96ebbe18,GC_118af0040619,thermopower,GC_5e8418bc1a0e,conversion property,1,False,CM_ca8d524863fc,1,TC_2efa68061ae8,1,GC_21faa67da1fd,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3ace28b0ccd7,GC_5f9395c3b80a,entropy,GC_f8594c410875,power density,1,False,CM_3ace28b0ccd7,1,TC_3eae8da1ca56,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3ad0b53fcd12,GC_28dc444d6663,ionic interaction,GC_8335aa66a8d7,single solvent,1,False,CM_3ad0b53fcd12,1,TC_f499bcfc2a21,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3ad3b6a19378,GC_7502dbb07223,gradient,GC_7975a20649c4,excellent thermoelectric property,1,False,CM_352abe82893b,1,TC_4f6c484a757a,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3adc8c715cb6,GC_ceeadafff2c5,pva/sa/peg/nabf4 1,GC_e9d78ff58518,structure breaking salt,1,False,CM_3adc8c715cb6,1,TC_752a13ce7380,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3add2c6dbb09,GC_8d3dc70bf379,reaction involving metal ion,GC_f8594c410875,power density,1,False,CM_1a0fde41d8a8,1,TC_1201ebf60723,1,GC_21faa67da1fd,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3ae64c475ebd,GC_5c9d495e3ca6,additional voltage,GC_6cdb23f33c74,seebeck coefficient,2,True,CM_3ae64c475ebd; CM_b3dcf89015be,2,TC_4437bf9df7e3; TC_449e0d8d800b,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,2,0,candidate_not_observed,False
UG_3af6d7aca157,GC_5ce88e5ad7e0,thermal migration,GC_78497a3caea5,li+ ion,1,False,CM_3af6d7aca157,1,TC_bc4efef6e4e6,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3af73b09336e,GC_030e2d8d54dd,double network,GC_4ee8ca676793,dual network,1,False,CM_e332db1df1b1,1,TC_55b1cad1e5d1,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3afc9df8ac9b,GC_7fd8c2696d32,solvation,GC_ffe5db9d7e8a,liquid metal electrode electrolyte,1,False,CM_3afc9df8ac9b,1,TC_56ac20e8379a,1,GC_78d65254f96d,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b003f8daf88,GC_00f23546eb74,ion diffusion channel,GC_b9685da817f9,utilization rate,1,False,CM_3b003f8daf88,1,TC_7ac93186d896,1,GC_8ad5b453cc37,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b026ec45c99,GC_ca8cc375b7ff,superior ionic conductivity,GC_dd24c232e164,certain temperature gradient,1,False,CM_a71c01f59cb0,1,TC_ef79c4f6741b,1,GC_9f138d3cd94d,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b0573e75287,GC_46a93ade6925,inorganic salt,GC_d17224b5a525,optimal hydrogel,1,False,CM_04b487da26f7,1,TC_eaae47aef606,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b0764e97028,GC_753211f34d40,redox pair,GC_d0f1f045dc61,thermal voltage,1,False,CM_a54c29167244,1,TC_68ef9124a4f1,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b116c60bf70,GC_638a99a0c79e,thermoelectric ionogel,GC_6cdb23f33c74,seebeck coefficient,1,False,CM_3b116c60bf70,1,TC_10f796f0ea53,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b11864345ba,GC_11c47da8cdf9,cation migration,GC_77dd066c34fb,measured efficiency,1,False,CM_3b11864345ba,1,TC_10b2ad531341,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b184bad7652,GC_ab34d5c7ced2,absorption capacity,GC_c44c08236fb4,ionic seebeck coefficient,1,False,CM_9f9cabee2730,1,TC_02bde9814d89,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b272a0ef6cd,GC_40fccee326c6,ion mobility,GC_9516ffbfc5d5,volume phase transition,1,False,CM_3b272a0ef6cd,1,TC_da5f75c0345e,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b27ac4b668c,GC_0e30f99f2fde,highly flexible composite,GC_ab34d5c7ced2,absorption capacity,1,False,CM_3b27ac4b668c,1,TC_2b0cdf8dfe95,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b27c229186c,GC_753211f34d40,redox pair,GC_8c4260adae8d,znso4,1,False,CM_9480a0c1da61,1,TC_70d86418166e,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b38d397db0f,GC_baba2c4c4706,double network ionic thermoelectric hydrogel,GC_daadfd6b705e,thermoelectric power,1,False,CM_3b38d397db0f,1,TC_c527b854b8b2,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b3945204585,GC_55c4816f4855,liquid electrolyte,GC_a8b118c9c48a,suppressing cation thermodiffusion,1,False,CM_131e86010941,1,TC_a5f6c56548ac,1,GC_f50bbe3cdc5d,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b3b3195ebe2,GC_bc087337a7ac,cl--dominated ion migration,GC_d3a504edb0cc,additional concentration gradient,1,False,CM_3b3b3195ebe2,1,TC_a73e8c02f174,1,GC_f50bbe3cdc5d,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b44db77d2d1,GC_118af0040619,thermopower,GC_f33dfec886d8,synergistically enlarges solvation entropy,1,False,CM_3b44db77d2d1,1,TC_bf7bedf3ec2a,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b49e22096de,GC_1fe2aa76b69f,selectively adsorbed k+ ion,GC_56a51e7cc5ee,carnot efficiency,1,False,CM_3b49e22096de,1,TC_4f722412f841,1,GC_f50bbe3cdc5d,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b4adb45a367,GC_5228b094a8e9,calcium ion,GC_77ebb0d46b50,ice crystallization,1,False,CM_3b4adb45a367,1,TC_d9c7afd60aa9,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b4ec4b7b70b,GC_3de6c46d3c21,boosting power,GC_46a93ade6925,inorganic salt,1,False,CM_3b4ec4b7b70b,1,TC_e3c40e22aa22,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b5180dcea71,GC_252d59dc0a16,charge transfer reaction,GC_854d252d9a45,thermodiffusion,1,False,CM_599b2dda5e98,1,TC_c1db206eca57,1,GC_61a323841d4d,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b59a66b6459,GC_3c0cb933cdf7,ion pair,GC_82f863b160b5,thermoelectric property,1,False,CM_3b59a66b6459,1,TC_292424d6526e,1,GC_8ad5b453cc37,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b836736c45a,GC_4a92e5f4fe38,hydrogel,GC_5140b00cb18c,peak power density,1,False,CM_0c60b610dae3,1,TC_737725278e09,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b844cb4054f,GC_7abe572670fb,output power,GC_c6f96235805f,tecs,1,False,CM_3b844cb4054f,1,TC_f68d0925fbc2,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b8a290f83c8,GC_09c10fcdd817,low power,GC_f34a82d9630d,steady temperature gradient,1,False,CM_b6c5fc44bee9,1,TC_9a3960934349,1,GC_f50bbe3cdc5d,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b92df1788f2,GC_aa7025094eaf,repulsive interaction,GC_b6eb3d8cea98,ultrafast cooling,1,False,CM_3b92df1788f2,1,TC_5f188bdb9cb5,1,GC_8ad5b453cc37,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b93cb4ec7e2,GC_56a51e7cc5ee,carnot efficiency,GC_bd6b4e8482b9,thermoelectric conversion property,1,False,CM_c54a6fc5ed27,1,TC_358cb6207374,1,GC_f50bbe3cdc5d,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b9b191ddc3a,GC_4da12ab049a4,thermal transport property,GC_a490b74f6879,add weakly coordinating anion,1,False,CM_3b9b191ddc3a,1,TC_85a8930f9527,1,GC_0f4681a9cd6b,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3b9ecdbfb37f,GC_2d021adf8e8a,electrode temperature difference,GC_638a99a0c79e,thermoelectric ionogel,1,False,CM_bf22fd4b527b,1,TC_97965741b688,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3ba9c1e75745,GC_708a5286c31b,sno2,GC_f50bbe3cdc5d,temperature gradient,1,False,CM_603fb5b16b0f,1,TC_90d7d0ec02dc,1,GC_d18c91f9affa,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
UG_3baa22489353,GC_233dba938c21,maximum ionic seebeck coefficient,GC_77ebb0d46b50,ice crystallization,1,False,CM_3baa22489353,1,TC_eff220b448c5,1,GC_4a92e5f4fe38,R0_cooccurrence_only_or_rejected,3,R0_cooccurrence_only_or_rejected,3,0,0,1,0,candidate_not_observed,False
